season_end,player_id,name,age,team,pos,g,gs,mp,per,ts_pct,usg_pct,ws,bpm,vorp,awards
2022,landajo01,Jock Landale,26,SAS,C,54,1,589,16.0,.597,18.1,1.5,-0.4,0.2,
2022,nesmiaa01,Aaron Nesmith,22,BOS,SF,52,3,574,7.3,.507,17.2,0.4,-4.3,-0.3,
2022,sykeske01,Keifer Sykes,28,IND,PG,32,11,566,5.9,.456,17.4,-0.5,-6.9,-0.7,
2022,noelne01,Nerlens Noel,27,NYK,C,25,11,562,11.8,.581,7.3,1.5,0.3,0.3,
2022,simsje01,Jericho Sims,23,NYK,PF,41,5,555,11.6,.674,6.9,1.5,-1.7,0.0,
2022,bradlto01,Tony Bradley,24,CHI,C,55,7,549,14.9,.600,13.6,1.3,-1.8,0.0,
2022,paytoel01,Elfrid Payton,27,PHO,PG,50,1,549,7.9,.397,18.5,-0.2,-3.5,-0.2,
2022,bazemke01,Kent Bazemore,32,LAL,SF,39,14,545,6.0,.451,13.2,0.1,-4.3,-0.3,
2022,jacksis01,Isaiah Jackson,20,IND,C,36,15,541,20.5,.607,22.5,1.4,-1.6,0.0,
2022,flynnma01,Malachi Flynn,23,TOR,PG,44,5,537,11.7,.488,16.5,1.0,-1.5,0.1,
2022,brazdig01,Ignas Brazdeikis,23,ORL,SF,42,1,536,10.2,.520,17.7,0.5,-4.3,-0.3,
2022,daviste02,Terence Davis,24,SAC,SG,30,11,536,14.6,.543,25.6,0.5,-0.9,0.2,
2022,okogijo01,Josh Okogie,23,MIN,SG,49,6,516,9.0,.526,12.1,0.7,-2.7,-0.1,
2022,biyombi01,Bismack Biyombo,29,PHO,C,36,3,506,17.3,.596,17.1,1.8,-1.3,0.1,
2022,goodwbr01,Brandon Goodwin,26,CLE,PG,36,5,502,11.8,.501,18.2,0.7,-1.6,0.1,
2022,colliza01,Zach Collins,24,SAS,C,28,4,502,16.4,.594,19.2,1.2,-0.2,0.2,
2022,dragigo01,Goran Dragić,35,2TM,PG,21,8,498,10.0,.474,17.2,0.4,-3.3,-0.2,
2022,dragigo01,Goran Dragić,35,TOR,PG,5,2,90,16.2,.521,18.7,0.3,1.9,0.1,
2022,dragigo01,Goran Dragić,35,BRK,PG,16,6,408,8.6,.460,16.9,0.1,-4.4,-0.3,
2022,antetth01,Thanasis Antetokounmpo,29,MIL,SF,48,6,473,12.5,.577,15.7,0.9,-3.5,-0.2,
2022,schofad01,Admiral Schofield,24,ORL,SF,38,1,469,7.5,.538,14.5,0.3,-5.4,-0.4,
2022,waterli01,Lindy Waters III,24,OKC,SG,25,1,465,13.0,.562,17.5,0.8,-1.6,0.1,
2022,gillan01,Anthony Gill,29,WAS,PF,44,0,463,14.7,.682,14.4,1.4,-1.9,0.0,
2022,arizatr01,Trevor Ariza,36,LAL,SF,24,11,462,7.0,.449,11.0,0.2,-3.4,-0.2,
2022,tilliki02,Killian Tillie,23,MEM,C,36,3,461,7.6,.452,12.8,0.6,-2.7,-0.1,
2022,windldy01,Dylan Windler,25,CLE,SF,50,0,459,8.8,.519,11.8,0.8,-1.7,0.0,
2022,thomama02,Matt Thomas,27,CHI,SG,40,0,459,9.9,.564,14.5,0.6,-2.6,-0.1,
2022,martike03,Kelan Martin,26,2TM,SF,30,1,450,9.4,.484,18.1,0.0,-3.6,-0.2,
2022,martike03,Kelan Martin,26,IND,SF,27,1,444,9.7,.492,18.1,0.1,-3.3,-0.1,
2022,martike03,Kelan Martin,26,BOS,SF,3,0,6,-11.3,.000,22.0,0.0,-25.1,0.0,
2022,watanyu01,Yuta Watanabe,27,TOR,SF,38,4,445,11.5,.524,16.8,0.7,-2.0,0.0,
2022,hernaju01,Juancho Hernangómez,26,3TM,PF,40,9,445,11.5,.542,13.4,0.9,-0.6,0.2,
2022,hernaju01,Juancho Hernangómez,26,BOS,PF,18,0,96,3.8,.307,17.0,-0.1,-8.3,-0.2,
2022,hernaju01,Juancho Hernangómez,26,SAS,PF,5,0,51,9.0,.451,8.1,0.1,-2.5,0.0,
2022,hernaju01,Juancho Hernangómez,26,UTA,PF,17,9,298,14.5,.638,13.2,0.9,2.2,0.3,
2022,burketr01,Trey Burke,29,DAL,PG,42,0,441,10.0,.475,25.6,0.0,-5.0,-0.3,
2022,bryanth01,Thomas Bryant,24,WAS,C,27,9,439,16.6,.607,18.7,1.1,-1.0,0.1,
2022,hugheel01,Elijah Hughes,23,2TM,SG,36,4,434,5.4,.426,16.5,-0.4,-6.9,-0.5,
2022,hugheel01,Elijah Hughes,23,UTA,SF,14,1,112,10.5,.576,17.2,0.1,-1.5,0.0,
2022,hugheel01,Elijah Hughes,23,POR,SG,22,3,322,3.7,.375,16.2,-0.5,-8.8,-0.6,
2022,harrijo01,Joe Harris,30,BRK,SF,14,14,423,9.6,.624,14.5,0.5,-1.4,0.1,
2022,willipa01,Patrick Williams,20,CHI,PF,17,9,422,12.7,.637,14.2,0.9,-1.5,0.0,
2022,sarrol01,Olivier Sarr,22,OKC,C,22,2,421,14.0,.672,13.9,1.0,-4.0,-0.2,
2022,kanteen01,Enes Freedom,29,BOS,C,35,1,411,15.0,.585,13.9,1.4,-1.4,0.1,
2022,mamuksa01,Sandro Mamukelashvili,22,MIL,PF,41,3,407,14.7,.618,14.6,1.1,-0.3,0.2,
2022,ojelese01,Semi Ojeleye,27,2TM,PF,30,0,406,6.7,.438,12.8,0.2,-5.7,-0.4,
2022,ojelese01,Semi Ojeleye,27,MIL,PF,20,0,308,5.0,.376,11.2,0.1,-6.6,-0.4,
2022,ojelese01,Semi Ojeleye,27,LAC,PF,10,0,98,12.0,.569,18.0,0.2,-3.1,0.0,
2022,sharpda01,Day'Ron Sharpe,20,BRK,PF,32,8,391,20.7,.593,21.7,1.2,-2.8,-0.1,
2022,garzalu01,Luka Garza,23,DET,C,32,5,389,15.6,.535,21.1,0.8,-2.5,-0.1,
2022,liveris01,Isaiah Livers,23,DET,SF,19,5,383,11.1,.629,12.4,0.7,-1.5,0.0,
2022,clarkga01,Gary Clark,27,NOP,PF,38,1,378,11.4,.547,11.6,0.7,0.1,0.2,
2022,millspa01,Paul Millsap,36,2TM,C,33,1,376,10.8,.458,16.7,0.5,-3.5,-0.1,
2022,millspa01,Paul Millsap,36,BRK,C,24,0,270,11.2,.443,16.5,0.4,-3.1,-0.1,
2022,millspa01,Paul Millsap,36,PHI,C,9,1,106,9.7,.499,17.4,0.1,-4.5,-0.1,
2022,mcbrimi01,Miles McBride,21,NYK,PG,40,2,372,6.1,.393,13.9,0.2,-4.5,-0.2,
2022,chiozch01,Chris Chiozza,26,GSW,PG,34,1,372,4.4,.407,13.4,0.0,-6.0,-0.4,
2022,dienggo01,Gorgui Dieng,32,ATL,C,44,3,371,17.3,.624,16.9,1.2,2.1,0.4,
2022,richani01,Nick Richards,24,CHO,C,50,5,367,15.9,.689,15.4,1.0,-2.8,-0.1,
2022,butleja02,Jared Butler,21,UTA,SG,42,1,360,12.1,.509,23.1,0.4,-1.6,0.0,
2022,aldamsa01,Santi Aldama,21,MEM,PF,32,0,360,10.2,.452,18.4,0.3,-5.7,-0.3,
2022,fultzma01,Markelle Fultz,23,ORL,PG,18,3,360,17.7,.517,27.5,0.4,0.2,0.2,
2022,wainris01,Ish Wainright,27,PHO,PF,45,0,359,9.4,.494,14.7,0.6,-2.0,0.0,
2022,gabriwe01,Wenyen Gabriel,24,3TM,PF,26,5,358,12.5,.549,17.4,0.7,-5.9,-0.4,
2022,gabriwe01,Wenyen Gabriel,24,BRK,PF,1,0,1,11.8,,0.0,0.0,-1.6,0.0,
2022,gabriwe01,Wenyen Gabriel,24,LAC,PF,6,0,46,8.3,.474,17.0,0.0,-7.5,-0.1,
2022,gabriwe01,Wenyen Gabriel,24,LAL,PF,19,5,311,13.1,.558,17.5,0.6,-5.7,-0.3,
2022,zelleco01,Cody Zeller,29,POR,C,27,0,355,17.2,.627,15.9,1.1,-2.1,0.0,
2022,blevike01,Keljin Blevins,26,POR,SF,31,1,349,4.8,.410,16.5,-0.5,-8.5,-0.6,
2022,chrisma01,Marquese Chriss,24,DAL,PF,34,0,346,14.8,.518,21.5,0.8,-3.8,-0.2,
2022,brownmo01,Moses Brown,22,2TM,C,40,6,345,18.5,.612,20.7,1.2,-3.3,-0.1,
2022,brownmo01,Moses Brown,22,DAL,C,26,1,169,15.5,.588,22.1,0.4,-4.8,-0.1,
2022,brownmo01,Moses Brown,22,CLE,C,14,5,176,21.4,.636,19.3,0.8,-1.9,0.0,
2022,lewiski01,Kira Lewis Jr.,20,NOP,PG,24,0,341,9.8,.466,22.3,-0.1,-4.0,-0.2,
2022,dukeda01,David Duke Jr.,22,BRK,PG,22,7,341,10.0,.444,15.9,0.3,-3.9,-0.2,
2022,doziepj01,PJ Dozier,25,DEN,SG,18,0,340,8.7,.463,15.2,0.3,-2.0,0.0,
2022,culveja01,Jarrett Culver,22,MEM,SG,37,0,338,8.7,.433,20.6,0.1,-5.4,-0.3,
2022,dunnkr01,Kris Dunn,27,POR,PG,14,3,336,12.5,.482,18.3,0.2,-5.4,-0.3,
2022,thomais02,Isaiah Thomas,32,3TM,PG,22,1,333,12.0,.516,24.8,0.2,-4.5,-0.2,
2022,thomais02,Isaiah Thomas,32,LAL,PG,4,1,101,3.2,.422,20.8,-0.2,-8.5,-0.2,
2022,thomais02,Isaiah Thomas,32,DAL,PG,1,0,13,12.6,.375,27.7,0.0,-4.2,0.0,
2022,thomais02,Isaiah Thomas,32,CHO,PG,17,0,219,16.0,.557,26.5,0.4,-2.7,0.0,
2022,wanambr01,Brad Wanamaker,32,2TM,PG,23,2,320,7.5,.472,14.9,0.0,-5.8,-0.3,
2022,wanambr01,Brad Wanamaker,32,IND,PG,22,1,293,6.5,.465,15.3,-0.1,-6.6,-0.3,
2022,wanambr01,Brad Wanamaker,32,WAS,PG,1,1,27,18.1,.554,10.4,0.1,2.9,0.0,
2022,sextoco01,Collin Sexton,23,CLE,SG,11,11,316,11.2,.523,27.9,-0.1,-4.1,-0.2,
2022,anderju01,Justin Anderson,28,2TM,SF,16,6,316,10.4,.493,15.1,0.4,-3.2,-0.1,
2022,anderju01,Justin Anderson,28,CLE,SF,3,0,47,10.7,.666,11.1,0.1,-2.6,0.0,
2022,anderju01,Justin Anderson,28,IND,SF,13,6,269,10.3,.475,15.8,0.2,-3.3,-0.1,
2022,bouknja01,James Bouknight,21,CHO,SG,31,0,304,10.1,.459,23.7,0.0,-7.1,-0.4,
2022,robinju01,Justin Robinson,24,3TM,PG,25,0,304,3.6,.404,16.0,-0.3,-7.6,-0.4,
2022,robinju01,Justin Robinson,24,MIL,PG,17,0,198,4.3,.415,14.8,-0.1,-6.6,-0.2,
2022,robinju01,Justin Robinson,24,SAC,PG,3,0,15,-13.5,.125,25.8,-0.1,-26.2,-0.1,
2022,robinju01,Justin Robinson,24,DET,PG,5,0,91,4.9,.457,16.8,-0.1,-6.9,-0.1,
2022,reedpa01,Paul Reed,22,PHI,C,38,2,302,21.4,.568,16.7,1.3,2.1,0.3,
2022,morrima02,Markieff Morris,32,MIA,PF,17,1,298,10.9,.547,20.6,0.3,-1.9,0.0,
2022,lopezbr01,Brook Lopez,33,MIL,C,13,11,298,16.0,.570,21.9,0.7,-1.3,0.1,
2022,champju01,Justin Champagnie,20,TOR,SF,36,0,281,13.6,.571,12.0,0.8,-2.0,0.0,
2022,knighna01,Nathan Knight,24,MIN,PF,37,2,267,18.7,.603,20.7,1.0,-0.6,0.1,
2022,portemi01,Michael Porter Jr.,23,DEN,SF,9,9,265,7.5,.416,19.7,-0.2,-3.5,-0.1,
2022,thorjt01,JT Thor,19,CHO,PF,33,0,262,9.7,.525,12.0,0.3,-3.0,-0.1,
2022,nixda01,Daishen Nix,19,HOU,SG,24,0,261,8.1,.480,17.3,-0.2,-6.4,-0.3,
2022,okpalkz01,KZ Okpala,22,MIA,PF,21,0,244,10.4,.521,14.4,0.5,-2.8,-0.1,
2022,bolmale01,Leandro Bolmaro,21,MIN,SF,35,2,241,5.4,.419,12.6,0.0,-5.8,-0.2,
2022,garubus01,Usman Garuba,19,HOU,PF,24,2,240,12.9,.510,9.4,0.5,-0.9,0.1,
2022,hoardja01,Jaylen Hoard,22,OKC,SF,7,5,240,18.0,.536,18.7,0.6,-0.9,0.1,
2022,muldemy01,Mychal Mulder,27,2TM,PG,17,3,239,3.7,.438,15.8,-0.2,-7.7,-0.3,
2022,muldemy01,Mychal Mulder,27,ORL,PG,15,2,195,2.1,.405,16.8,-0.4,-8.6,-0.3,
2022,muldemy01,Mychal Mulder,27,MIA,PG,2,1,44,10.7,.643,11.0,0.1,-3.9,0.0,
2022,laymaja01,Jake Layman,27,MIN,SF,34,1,231,9.0,.500,16.4,0.1,-3.9,-0.1,
2022,valende01,Denzel Valentine,28,2TM,SG,24,0,222,8.1,.523,15.5,0.2,-2.7,0.0,
2022,valende01,Denzel Valentine,28,CLE,SG,22,0,204,8.4,.516,15.6,0.2,-2.4,0.0,
2022,valende01,Denzel Valentine,28,UTA,SG,2,0,18,4.2,.625,14.5,0.0,-6.5,0.0,
2022,knoxke01,Kevin Knox,22,2TM,SF,30,0,222,10.9,.491,20.0,0.2,-4.1,-0.1,
2022,knoxke01,Kevin Knox,22,NYK,SF,13,0,111,11.6,.529,19.5,0.1,-1.4,0.0,
2022,knoxke01,Kevin Knox,22,ATL,SF,17,0,111,10.1,.457,20.6,0.1,-6.9,-0.1,
2022,mayssk01,Skylar Mays,24,ATL,SG,28,5,220,11.7,.589,15.5,0.3,-2.0,0.0,
2022,kalaige01,Georgios Kalaitzakis,23,2TM,SF,13,4,214,8.6,.536,20.2,-0.1,-7.0,-0.3,
2022,kalaige01,Georgios Kalaitzakis,23,MIL,SF,9,0,48,5.8,.535,16.9,0.0,-7.9,-0.1,
2022,kalaige01,Georgios Kalaitzakis,23,OKC,SF,4,4,166,9.4,.536,21.1,-0.1,-6.8,-0.2,
2022,hillma01,Malcolm Hill,26,2TM,SG,19,0,212,12.7,.619,12.7,0.6,-1.6,0.0,
2022,hillma01,Malcolm Hill,26,ATL,SG,3,0,46,19.0,.871,9.3,0.2,3.8,0.1,
2022,hillma01,Malcolm Hill,26,CHI,SF,16,0,166,11.0,.568,13.6,0.3,-3.1,0.0,
2022,fraziti01,Tim Frazier,31,2TM,PG,12,3,208,3.3,.398,13.3,-0.2,-8.6,-0.3,
2022,fraziti01,Tim Frazier,31,ORL,PG,10,3,200,3.8,.394,13.0,-0.2,-8.0,-0.3,
2022,fraziti01,Tim Frazier,31,CLE,PG,2,0,8,-10.3,.500,22.1,0.0,-23.6,0.0,
2022,mckinal01,Alfonzo McKinnie,29,CHI,SF,17,3,206,5.6,.457,15.3,-0.1,-9.0,-0.4,
2022,wieskjo01,Joe Wieskamp,22,SAS,SG,29,0,205,7.1,.494,13.1,0.1,-3.9,-0.1,
2022,davised01,Ed Davis,32,CLE,C,31,3,201,9.3,.632,6.0,0.5,-1.8,0.0,
2022,cookty01,Tyler Cook,24,CHI,PF,20,2,200,13.0,.643,13.0,0.5,-4.1,-0.1,
2022,smartja01,Javonte Smart,22,2TM,PG,17,1,200,5.1,.407,15.9,-0.2,-6.6,-0.2,
2022,smartja01,Javonte Smart,22,MIL,PG,13,1,160,2.5,.340,14.6,-0.2,-8.1,-0.2,
2022,smartja01,Javonte Smart,22,MIA,PG,4,0,40,15.6,.588,21.1,0.1,-0.9,0.0,
2022,wiggili01,Lindell Wigginton,23,MIL,PG,19,0,199,10.2,.524,19.0,0.2,-5.0,-0.2,
2022,keybr01,Braxton Key,24,2TM,SF,11,0,197,13.7,.508,19.4,0.2,-3.3,-0.1,
2022,keybr01,Braxton Key,24,PHI,SF,2,0,6,9.0,.500,29.9,0.0,-6.2,0.0,
2022,keybr01,Braxton Key,24,DET,SF,9,0,191,13.9,.508,19.0,0.2,-3.2,-0.1,
2022,azubuud01,Udoka Azubuike,22,UTA,C,17,6,195,17.6,.743,14.7,0.6,-1.4,0.0,
2022,monrogr01,Greg Monroe,31,4TM,C,14,0,195,19.5,.566,17.3,0.7,0.4,0.1,
2022,monrogr01,Greg Monroe,31,MIN,C,4,0,81,18.9,.578,16.6,0.3,4.5,0.1,
2022,monrogr01,Greg Monroe,31,WAS,C,2,0,18,25.1,.500,24.7,0.1,-4.4,0.0,
2022,monrogr01,Greg Monroe,31,MIL,C,5,0,70,16.0,.520,17.7,0.2,-4.5,0.0,
2022,monrogr01,Greg Monroe,31,UTA,C,3,0,26,27.0,.743,13.5,0.2,4.4,0.0,
2022,diakima01,Mamadi Diakite,25,OKC,PF,13,3,188,11.6,.540,13.5,0.3,-5.0,-0.1,
2022,perryre01,Reggie Perry,21,2TM,PF,10,1,187,15.6,.537,22.4,0.2,-4.1,-0.1,
2022,perryre01,Reggie Perry,21,POR,PF,9,1,177,16.2,.532,23.4,0.2,-3.8,-0.1,
2022,perryre01,Reggie Perry,21,IND,PF,1,0,10,4.2,1.000,4.3,0.0,-8.9,0.0,
2022,guyky01,Kyle Guy,24,MIA,SG,19,0,186,9.5,.526,19.9,0.1,-3.4,-0.1,
2022,caulewi01,Willie Cauley-Stein,28,2TM,C,20,2,183,8.3,.474,10.6,0.2,-3.0,0.0,
2022,caulewi01,Willie Cauley-Stein,28,DAL,C,18,2,177,8.4,.474,10.9,0.2,-3.1,0.0,
2022,caulewi01,Willie Cauley-Stein,28,PHI,C,2,0,6,4.2,,0.0,0.0,1.2,0.0,
2022,kaminfr01,Frank Kaminsky,28,PHO,C,9,0,181,21.3,.635,19.0,0.9,4.9,0.3,
2022,brownch02,Charlie Brown Jr.,24,2TM,SG,22,2,177,6.5,.346,12.3,0.0,-4.8,-0.1,
2022,brownch02,Charlie Brown Jr.,24,DAL,SG,3,0,15,5.1,.200,15.0,0.0,-2.6,0.0,
2022,brownch02,Charlie Brown Jr.,24,PHI,SG,19,2,162,6.6,.365,12.0,0.1,-5.0,-0.1,
2022,howarma02,Markus Howard,22,DEN,SG,31,0,176,16.1,.567,29.4,0.3,-1.2,0.0,
2022,cancavl01,Vlatko Čančar,24,DEN,PF,15,1,176,12.7,.657,14.0,0.4,-1.7,0.0,
2022,pickeja01,Jamorko Pickett,24,DET,PF,13,0,176,7.6,.491,13.6,0.1,-5.0,-0.1,
2022,simpsza01,Zavier Simpson,24,OKC,PG,4,4,174,7.7,.406,15.9,-0.1,-7.9,-0.3,
2022,oladivi01,Victor Oladipo,29,MIA,SG,8,1,173,16.8,.608,25.1,0.4,1.3,0.1,
2022,graveha01,Hassani Gravett,25,ORL,PG,8,3,171,10.1,.629,12.3,0.3,-2.3,0.0,
2022,bassech01,Charles Bassey,21,PHI,C,23,0,168,21.5,.660,16.1,0.8,1.7,0.2,
2022,johnsal02,Alize Johnson,25,3TM,PF,23,0,167,10.7,.463,14.8,0.1,-5.5,-0.1,
2022,johnsal02,Alize Johnson,25,CHI,PF,16,0,121,10.2,.537,12.4,0.2,-4.0,-0.1,
2022,johnsal02,Alize Johnson,25,WAS,PF,3,0,18,5.7,.311,23.3,-0.1,-16.1,-0.1,
2022,johnsal02,Alize Johnson,25,NOP,PF,4,0,28,15.9,.383,19.6,0.1,-4.8,0.0,
2022,pangoke01,Kevin Pangos,29,CLE,PG,24,3,166,6.5,.408,14.6,0.1,-6.1,-0.2,
2022,highsha01,Haywood Highsmith,25,MIA,SF,19,1,163,7.0,.446,14.0,0.1,-4.6,-0.1,
2022,hausesa01,Sam Hauser,24,BOS,SF,26,0,158,14.8,.650,14.5,0.6,2.3,0.2,
2022,watsopa01,Paul Watson,27,OKC,SF,9,3,156,5.7,.432,11.0,0.0,-5.4,-0.1,
2022,stanlca01,Cassius Stanley,22,DET,SG,9,1,155,8.0,.516,15.6,0.1,-5.8,-0.2,
2022,fernabr01,Bruno Fernando,23,2TM,C,30,0,152,21.2,.671,22.4,0.4,-0.1,0.1,
2022,fernabr01,Bruno Fernando,23,BOS,C,20,0,58,12.6,.586,16.1,0.1,-2.8,0.0,
2022,fernabr01,Bruno Fernando,23,HOU,C,10,0,94,26.5,.699,26.3,0.3,1.5,0.1,
2022,pinsoth01,Theo Pinson,26,DAL,SF,19,0,148,11.9,.553,14.7,0.4,-0.5,0.1,
2022,naderab01,Abdel Nader,28,PHO,SF,14,0,145,4.9,.431,15.0,0.0,-4.9,-0.1,
2022,cannade01,Devin Cannady,25,ORL,PG,5,0,145,8.6,.531,15.5,0.1,-3.2,0.0,
2022,hillso01,Solomon Hill,30,ATL,SF,13,1,139,3.3,.200,6.6,0.0,-4.0,-0.1,
2022,moonxa01,Xavier Moon,27,LAC,SG,10,0,137,16.2,.545,19.0,0.3,-0.1,0.1,
2022,ramseja01,Jahmi'us Ramsey,20,SAC,SG,19,0,134,7.9,.468,22.2,-0.1,-6.9,-0.2,
2022,louzama01,Didi Louzada,22,2TM,SF,9,1,129,6.4,.517,13.0,0.0,-7.5,-0.2,
2022,louzama01,Didi Louzada,22,NOP,SF,2,0,7,-1.2,.000,18.4,0.0,-12.5,0.0,
2022,louzama01,Didi Louzada,22,POR,SG,7,1,122,6.8,.567,12.7,0.0,-7.2,-0.2,
2022,marjabo01,Boban Marjanović,33,DAL,C,23,0,128,18.5,.615,33.3,0.1,-4.4,-0.1,
2022,garrema01,Marcus Garrett,23,MIA,SG,12,0,128,4.7,.280,8.8,0.1,-5.4,-0.1,
2022,scrubja01,Jay Scrubb,21,LAC,SG,18,0,121,9.3,.486,20.8,0.0,-4.8,-0.1,
2022,cacokde01,Devontae Cacok,25,SAS,PF,15,0,121,20.2,.675,12.9,0.5,4.2,0.2,
2022,johnsja05,Jalen Johnson,20,ATL,PF,22,0,120,11.3,.590,19.3,0.0,-4.9,-0.1,
2022,quetane01,Neemias Queta,22,SAC,C,15,0,120,12.7,.495,18.4,0.1,-5.1,-0.1,
2022,frazime01,Melvin Frazier,25,OKC,SG,3,0,120,-0.4,.313,19.5,-0.4,-16.4,-0.4,
2022,gillefr01,Freddie Gillespie,24,ORL,PF,9,2,119,9.5,.419,10.9,0.1,-4.6,-0.1,
2022,parkeja01,Jabari Parker,26,BOS,PF,12,0,112,14.8,.632,19.6,0.3,0.7,0.1,
2022,waltode01,Derrick Walton,26,DET,PG,3,3,108,5.9,.342,15.4,-0.2,-4.3,-0.1,
2022,dowtije01,Jeff Dowtin Jr.,24,3TM,PG,9,0,108,6.8,.353,12.8,0.0,-5.6,-0.1,
2022,dowtije01,Jeff Dowtin Jr.,24,GSW,PG,4,0,28,9.5,.500,10.9,0.1,-3.6,0.0,
2022,dowtije01,Jeff Dowtin Jr.,24,MIL,PG,1,0,3,-12.9,.000,14.2,0.0,-22.6,0.0,
2022,dowtije01,Jeff Dowtin Jr.,24,ORL,PG,4,0,77,6.5,.327,13.4,-0.1,-5.6,-0.1,
2022,gallola01,Langston Galloway,30,2TM,SG,7,0,107,0.7,.269,12.8,-0.2,-9.8,-0.2,
2022,gallola01,Langston Galloway,30,BRK,SG,4,0,58,1.8,.462,13.3,-0.1,-10.4,-0.1,
2022,gallola01,Langston Galloway,30,MIL,SG,3,0,49,-0.6,.077,12.2,-0.1,-9.1,-0.1,
2022,kinglo02,Louis King,22,SAC,SF,10,0,104,8.1,.438,21.2,0.0,-4.6,-0.1,
2022,brownch05,Chaundee Brown Jr.,23,2TM,SF,5,2,104,6.4,.447,14.9,0.0,-6.6,-0.1,
2022,brownch05,Chaundee Brown Jr.,23,LAL,SF,2,0,21,-8.7,.143,16.4,-0.1,-16.6,-0.1,
2022,brownch05,Chaundee Brown Jr.,23,ATL,SG,3,2,83,10.3,.525,14.6,0.1,-4.1,0.0,
2022,kornelu01,Luke Kornet,26,3TM,C,15,0,103,16.6,.506,12.7,0.4,-0.5,0.0,
2022,kornelu01,Luke Kornet,26,CLE,C,2,0,15,8.7,.316,18.6,0.0,-9.9,0.0,
2022,kornelu01,Luke Kornet,26,MIL,C,1,0,3,-5.0,.000,14.2,0.0,-24.7,0.0,
2022,kornelu01,Luke Kornet,26,BOS,C,12,0,85,18.8,.582,11.6,0.4,2.1,0.1,
2022,silvach01,Chris Silva,25,2TM,PF,10,0,91,11.6,.641,13.8,0.3,-4.9,-0.1,
2022,silvach01,Chris Silva,25,MIN,PF,1,0,3,3.8,,0.0,0.0,-5.8,0.0,
2022,silvach01,Chris Silva,25,MIA,PF,9,0,88,11.9,.641,14.3,0.3,-4.9,-0.1,
2022,johnsty01,Tyler Johnson,29,2TM,PG,6,0,91,7.1,.425,10.5,0.1,-3.0,0.0,
2022,johnsty01,Tyler Johnson,29,PHI,PG,3,0,38,9.4,.550,13.0,0.1,-2.0,0.0,
2022,johnsty01,Tyler Johnson,29,SAS,PG,3,0,53,5.5,.300,8.8,0.0,-3.8,0.0,
2022,dotsode01,Devon Dotson,22,CHI,PG,11,0,85,9.8,.538,16.6,0.1,-4.9,-0.1,
2022,hasleud01,Udonis Haslem,41,MIA,C,13,0,83,8.6,.495,20.0,0.1,-7.1,-0.1,
2022,iwundwe01,Wes Iwundu,27,ATL,SF,3,1,82,7.1,.557,11.1,0.1,-6.8,-0.1,
2022,bolbo01,Bol Bol,22,DEN,PF,14,0,81,13.5,.565,18.0,0.1,-1.0,0.0,
2022,edwarca01,Carsen Edwards,23,DET,SG,4,0,79,5.5,.378,19.2,-0.1,-9.3,-0.1,
2022,arcidry01,Ryan Arcidiacono,27,NYK,PG,10,0,76,6.1,.667,8.6,0.1,-4.6,-0.1,
2022,wallaty01,Tyrone Wallace,27,NOP,SG,6,0,75,2.5,.383,13.9,-0.1,-8.2,-0.1,
2022,toddis01,Isaiah Todd,20,WAS,PF,12,0,74,4.7,.349,19.6,-0.2,-6.9,-0.1,
2022,queentr01,Trevelin Queen,24,HOU,SG,10,0,74,18.2,.619,23.9,0.1,1.9,0.1,
2022,fordal03,Aleem Ford,24,ORL,SF,5,0,74,0.5,.350,14.0,-0.2,-11.4,-0.2,
2022,weathqu01,Quinndary Weatherspoon,25,GSW,SG,11,0,73,12.0,.647,15.7,0.2,-4.4,0.0,
2022,ponsyv01,Yves Pons,22,MEM,SF,12,0,71,5.9,.385,10.3,0.0,-6.6,-0.1,
2022,tuckera01,Rayjon Tucker,24,2TM,SG,5,0,71,17.7,.869,7.9,0.4,3.5,0.1,
2022,tuckera01,Rayjon Tucker,24,DEN,SG,3,0,29,13.6,.798,5.7,0.1,1.9,0.0,
2022,tuckera01,Rayjon Tucker,24,MIL,SG,2,0,42,20.5,.901,9.5,0.2,4.6,0.1,
2022,bongais01,Isaac Bonga,22,TOR,SF,15,0,69,8.7,.363,11.5,0.1,-0.4,0.0,
2022,knighbr03,Brandon Knight,30,DAL,PG,5,0,65,13.0,.561,22.5,0.1,-4.6,0.0,
2022,johnsbj01,B.J. Johnson,26,ORL,SF,4,0,65,12.1,.520,16.7,0.1,-4.7,0.0,
2022,joneska01,Kai Jones,21,CHO,C,21,0,63,9.2,.628,15.9,0.0,-6.6,-0.1,
2022,nembhrj01,RJ Nembhard Jr.,22,CLE,SG,14,0,63,8.0,.380,16.0,0.0,-6.0,-0.1,
2022,fittsma01,Malik Fitts,24,2TM,PF,15,0,63,10.7,.553,14.6,0.1,-1.1,0.0,
2022,fittsma01,Malik Fitts,24,UTA,PF,7,0,35,-1.6,.333,13.7,-0.1,-9.8,-0.1,
2022,fittsma01,Malik Fitts,24,BOS,PF,8,0,28,26.1,.750,15.7,0.2,9.8,0.1,
2022,thomabr01,Brodric Thomas,25,BOS,SG,12,0,60,10.0,.520,19.2,0.1,-2.8,0.0,
2022,fallta01,Tacko Fall,26,CLE,C,11,1,59,11.3,.398,13.6,0.1,-3.4,0.0,
2022,merrisa01,Sam Merrill,25,MEM,SG,6,0,58,7.5,.485,19.6,0.0,-5.6,-0.1,
