PLAYER_ID,PLAYER_NAME,START_YEAR,CLUSTER,CAREER_LENGTH,AVG_PER,MAX_PER
1888,Richard Hamilton,1999,12,14,15.33,18.07
901,Otis Thorpe,1984,12,17,15.27,18.96
72,Kenny Anderson,1991,12,14,15.25,19.48
107,Dale Ellis,1983,12,17,15.24,19.53
200765,Rajon Rondo,2006,12,16,15.22,19.25
714,Michael Finley,1995,12,15,15.17,19.23
2734,Devin Harris,2004,12,15,15.17,21.09
2400,Drew Gooden,2002,12,14,15.14,19.67
157,Derek Harper,1983,12,16,15.12,19.67
120,Steven Smith,1991,12,14,14.99,17.85
339,Tom Gugliotta,1992,12,13,14.97,21.38
1723,Matt Harpring,1998,12,11,14.96,19.88
101141,Ersan Ilyasova,2006,12,15,14.94,21.4
201583,Ryan Anderson,2008,12,12,14.94,20.63
77819,Jim Paxson,1979,12,11,14.91,19.64
2571,Leandro Barbosa,2003,12,14,14.83,20.24
1891,Jason Terry,1999,12,19,14.81,19.22
202334,Ed Davis,2010,12,12,14.79,19.9
2404,Chris Wilcox,2002,12,11,14.78,17.47
73,Hot Rod Williams,1986,12,13,14.64,18.69
2441,Jamal Sampson,2002,12,5,14.63,25.07
77167,Vinnie Johnson,1979,12,13,14.63,17.93
2572,Josh Howard,2003,12,10,14.6,19.14
757,Damon Stoudamire,1995,12,13,14.59,17.99
760,Jerome Kersey,1984,12,17,14.57,18.91
2736,Luol Deng,2004,12,15,14.49,19.19
101181,Jose Calderon,2005,12,14,14.49,20.14
76890,Darrell Griffith,1980,12,11,14.43,16.75
1365,Xavier McDaniel,1985,12,13,14.39,18.91
2211,Troy Murphy,2001,12,12,14.39,18.91
2551,T.J. Ford,2003,12,9,14.35,20.04
21,Greg Anthony,1991,12,11,14.3,18.41
2738,Andre Iguodala,2004,12,19,14.28,18.4
722,Corliss Williamson,1995,12,12,14.23,19.89
1729,Ricky Davis,1998,12,12,14.21,17.97
2749,Jameer Nelson,2004,12,14,14.07,20.54
77879,Paul Pressey,1982,12,11,14.04,18.6
383,Kendall Gill,1990,12,15,14.03,19.81
2306,Carlos Arroyo,2001,12,10,14.03,22.64
201155,Rodney Stuckey,2007,12,10,14.01,17.72
2030,Kenyon Martin,2000,12,15,14.0,19.21
258,Brian Grant,1994,12,12,13.91,17.11
78614,Mike Woodson,1980,12,11,13.88,19.43
1622,Rodney McCray,1983,12,10,13.78,16.53
77353,Allen Leavell,1979,12,10,13.77,16.29
201569,Eric Gordon,2008,12,18,13.77,18.82
133,David Wesley,1993,12,14,13.68,19.05
2732,Ben Gordon,2004,12,11,13.62,18.64
919,Loy Vaught,1990,12,11,13.59,17.17
296,Rick Fox,1991,12,13,13.51,17.35
2217,Brendan Haywood,2001,12,14,13.43,17.57
2210,Richard Jefferson,2001,12,17,13.36,19.38
441,Lamond Murray,1994,12,12,13.33,17.64
105,Dan Majerle,1988,12,14,13.28,18.46
201587,Nicolas Batum,2008,12,18,13.14,17.18
448,Bo Outlaw,1993,12,15,13.12,16.3
201988,Patty Mills,2009,12,16,13.06,21.85
2772,Trevor Ariza,2004,12,18,12.99,16.71
238,Tyrone Hill,1990,12,14,12.98,17.98
365,Derrick McKey,1987,12,15,12.75,15.43
78656,Blair Rasmussen,1985,12,8,12.72,17.27
15,Eric Piatkowski,1994,12,14,12.48,18.07
1909,Scott Padgett,1999,12,8,12.35,17.92
990,Malik Rose,1996,12,13,12.23,19.81
442,Pervis Ellison,1989,12,12,12.17,20.17
77776,Dan O'Sullivan,1990,12,6,11.33,24.33
101211,Stephen Graham,2005,12,6,9.83,23.26
959,Steve Nash,1996,13,18,19.16,24.99
56,Gary Payton,1990,13,17,18.31,23.61
929,Tracy Moore,1991,13,6,17.47,32.24
2207,Joe Johnson,2001,13,21,17.07,38.16
1497,Chauncey Billups,1997,13,17,16.98,22.9
200748,Tyrus Thomas,2006,13,9,16.66,30.7
2051,Donnell Harvey,2000,13,5,16.38,34.92
200781,Paul Davis,2006,13,4,15.92,32.51
2037,Jamal Crawford,2000,13,20,15.71,33.72
1544,Chris Crawford,1997,13,7,14.99,28.74
1886,Jonathan Bender,1999,13,11,13.91,26.25
689,Theo Ratliff,1995,13,16,13.81,37.15
1744,Jerome James,1998,13,11,13.6,44.4
201178,Kyrylo Fesenko,2007,13,5,12.72,29.45
1474,Larry Krystkowiak,1986,13,11,12.7,25.38
340,Kevin Pritchard,1990,13,6,12.34,26.02
57,Doug Christie,1992,13,15,12.22,17.03
1763,Ryan Bowen,1999,13,11,11.84,31.47
101158,Orien Greene,2005,13,6,11.81,32.36
416,Willie Burton,1990,13,9,11.47,21.11
78534,Eddielee Wilkins,1984,13,9,11.26,21.82
766,David Wingate,1986,13,15,10.01,35.75
77707,Chuck Nevitt,1982,13,12,9.84,42.79
292,Anthony Miller,1994,13,11,9.5,16.64
2544,LeBron James,2003,14,23,26.07,31.13
893,Michael Jordan,1984,14,19,26.02,31.0
406,Shaquille O'Neal,1992,14,19,25.85,31.33
764,David Robinson,1989,14,14,25.78,30.15
201142,Kevin Durant,2007,14,19,24.85,30.06
201939,Stephen Curry,2009,14,17,24.31,33.59
787,Charles Barkley,1984,14,16,24.01,27.86
252,Karl Malone,1985,14,19,23.99,29.7
77142,Magic Johnson,1979,14,17,23.94,27.56
1495,Tim Duncan,1997,14,19,23.67,26.5
201935,James Harden,2009,14,17,23.34,29.54
1449,Larry Bird,1979,14,13,23.08,27.89
165,Hakeem Olajuwon,1984,14,18,23.06,26.95
2397,Yao Ming,2002,14,9,22.33,26.1
2548,Dwyane Wade,2003,14,16,22.31,29.6
101108,Chris Paul,2005,14,21,22.14,28.56
977,Kobe Bryant,1996,14,20,21.8,28.1
304,John Stockton,1984,14,19,21.6,24.04
708,Kevin Garnett,1995,14,21,21.59,29.11
202326,DeMarcus Cousins,2010,14,12,21.52,25.58
17,Clyde Drexler,1983,14,15,21.3,25.21
2405,Amar'e Stoudemire,2002,14,14,21.3,29.43
1717,Dirk Nowitzki,1998,14,21,21.15,26.52
201566,Russell Westbrook,2008,14,18,21.07,30.59
2200,Pau Gasol,2001,14,18,21.06,24.34
200754,Mouhamed Sene,2006,14,3,20.77,35.0
2730,Dwight Howard,2004,14,18,20.75,25.62
185,Chris Webber,1993,14,15,20.74,25.55
717,Arvydas Sabonis,1995,14,8,20.72,24.7
947,Allen Iverson,1996,14,14,20.46,26.15
134,Kevin Johnson,1987,14,13,20.4,24.64
1503,Tracy McGrady,1997,14,15,20.37,30.57
121,Patrick Ewing,1985,14,17,20.22,26.02
2547,Chris Bosh,2003,14,13,20.22,25.14
1122,Dominique Wilkins,1982,14,17,20.21,24.53
2744,Al Jefferson,2004,14,14,20.01,23.05
200746,LaMarcus Aldridge,2006,14,16,19.96,24.41
297,Alonzo Mourning,1992,14,16,19.79,25.19
77685,Larry Nance,1981,14,13,19.68,22.76
1450,Kevin McHale,1980,14,13,19.61,23.83
1938,Manu Ginobili,2002,14,16,19.6,24.52
2430,Carlos Boozer,2002,14,13,19.51,24.68
201148,Brandan Wright,2007,14,11,19.41,23.53
201567,Kevin Love,2008,14,18,19.38,28.15
202328,Greg Monroe,2010,14,12,19.37,21.63
201933,Blake Griffin,2010,14,13,19.34,24.83
78293,Roy Tarpley,1986,14,9,19.24,22.41
101135,David Lee,2005,14,12,19.14,22.49
201580,JaVale McGee,2008,14,16,19.14,27.27
208,Sam Cassell,1993,14,15,19.01,22.79
2546,Carmelo Anthony,2003,14,19,18.93,23.63
210,Terrell Brandon,1991,14,11,18.76,22.94
1718,Paul Pierce,1998,14,19,18.66,24.06
1882,Elton Brand,1999,14,17,18.61,26.82
921,Brad Daugherty,1986,14,8,18.55,23.08
1890,Shawn Marion,1999,14,16,18.53,25.39
2216,Zach Randolph,2001,14,17,18.51,22.24
431,Shawn Kemp,1989,14,14,18.45,23.69
200794,Paul Millsap,2006,14,16,18.33,22.13
201942,DeMar DeRozan,2009,14,17,18.26,22.62
201572,Brook Lopez,2008,14,18,18.23,24.76
904,Chris Mullin,1985,14,16,18.19,24.24
899,Mark Price,1986,14,12,18.18,22.72
202331,Paul George,2010,14,16,18.17,23.48
202322,John Wall,2010,14,13,18.13,23.38
951,Ray Allen,1996,14,18,18.11,22.93
397,Reggie Miller,1987,14,18,18.02,21.76
467,Jason Kidd,1994,14,19,17.98,23.23
202324,Derrick Favors,2010,14,12,17.97,22.2
255,Grant Hill,1994,14,19,17.93,24.67
204,Jeff Hornacek,1986,14,14,17.79,20.0
2240,Gilbert Arenas,2001,14,11,17.79,24.16
949,Shareef Abdur-Rahim,1996,14,12,17.75,21.71
22,Rik Smits,1988,14,12,17.74,19.61
980,Zydrunas Ilgauskas,1997,14,14,17.64,21.42
201599,DeAndre Jordan,2008,14,18,17.6,21.71
124,Vlade Divac,1989,14,16,17.53,21.17
1884,Baron Davis,1999,14,13,17.52,22.64
1712,Antawn Jamison,1998,14,16,17.4,21.72
423,Chris Gatling,1991,14,11,17.39,23.47
201143,Al Horford,2007,14,19,17.39,22.81
782,Mitch Richmond,1988,14,14,17.32,21.73
948,Marcus Camby,1996,14,17,17.32,20.98
1905,Andrei Kirilenko,2001,14,14,17.32,23.99
1713,Vince Carter,1998,14,22,17.14,25.41
299,Glenn Robinson,1994,14,11,17.12,20.08
201950,Jrue Holiday,2009,14,17,17.11,20.37
393,Rod Strickland,1988,14,17,17.04,21.56
201188,Marc Gasol,2008,14,13,17.01,21.11
201936,Tyreke Evans,2009,14,10,16.81,20.58
101150,Lou Williams,2005,14,17,16.8,21.68
77691,Calvin Natt,1979,14,11,16.79,22.83
187,Terry Cummings,1982,14,18,16.66,22.67
200768,Kyle Lowry,2006,14,20,16.62,21.74
435,Carlos Rogers,1994,14,8,16.42,23.51
224,Eddie Jones,1994,14,14,16.09,20.56
934,Derrick Coleman,1990,14,15,15.92,21.35
87,Dikembe Mutombo,1991,14,18,15.87,18.92
201581,JJ Hickson,2008,14,8,15.78,19.52
76826,Mike Gminski,1980,14,14,15.57,19.22
202348,Jordan Crawford,2010,14,8,15.51,19.96
699,Brent Barry,1995,14,14,15.08,18.97
101154,Andray Blatche,2005,14,9,15.04,20.95
358,Anfernee Hardaway,1993,14,15,14.38,24.81
950,Stephon Marbury,1996,15,13,17.35,22.51
1472,Tom Chambers,1981,15,17,15.4,31.6
201941,Jordan Hill,2009,15,8,15.29,20.68
2746,Josh Smith,2004,15,14,15.23,21.04
1504,Danny Fortson,1997,15,10,15.03,25.2
101122,Danny Granger,2005,15,10,14.87,22.79
98,Nick Anderson,1989,15,13,14.45,18.94
693,Joe Smith,1995,15,16,14.31,17.56
77633,Johnny Moore,1980,15,10,14.22,18.75
101113,Ike Diogu,2005,15,7,14.1,20.43
452,Vin Baker,1993,15,13,14.0,20.56
76726,Sleepy Floyd,1982,15,13,13.99,20.22
938,Rony Seikaly,1988,15,11,13.92,17.83
101126,Nate Robinson,2005,15,11,13.92,19.74
711,Jerry Stackhouse,1995,15,18,13.79,22.08
201954,Darren Collison,2009,15,13,13.78,18.35
892,Spud Webb,1985,15,13,13.69,18.0
177,Muggsy Bogues,1987,15,14,13.56,16.94
76497,Quintin Dailey,1982,15,10,13.46,17.4
78041,Jeff Ruland,1981,15,12,13.4,19.1
2740,Andris Biedrins,2004,15,10,13.33,20.36
80,Ken Norman,1987,15,10,13.28,16.89
76362,Bill Cartwright,1979,15,16,13.28,18.58
2735,Josh Childress,2004,15,10,13.08,17.72
761,Matt Geiger,1992,15,10,12.92,20.2
2747,JR Smith,2004,15,16,12.71,19.7
1716,Larry Hughes,1998,15,14,12.66,21.62
2403,Nene,2002,15,17,12.61,21.21
77081,Jay Humphries,1984,15,11,12.61,17.18
104,Benoit Benjamin,1985,15,15,12.54,18.17
1536,Stephen Jackson,2000,15,14,12.52,17.05
244,Dee Brown,1990,15,12,12.2,16.7
52,Micheal Williams,1988,15,11,12.02,19.93
78570,Sly Williams,1979,15,7,11.93,18.35
371,Terry Mills,1990,15,11,11.92,17.11
101235,Kelenna Azubuike,2006,15,6,11.81,21.32
2224,Jamaal Tinsley,2001,15,13,11.71,17.54
201949,James Johnson,2009,15,16,11.69,17.65
78,LaSalle Thompson,1982,15,15,11.63,17.29
2429,Dan Gadzuric,2002,15,10,11.54,18.06
55,Marty Conlon,1991,15,9,11.42,16.82
895,Tyrone Corbin,1985,15,16,11.37,15.65
2047,Quentin Richardson,2000,15,13,11.31,17.05
931,Don MacLean,1992,15,9,11.28,17.61
2048,Jamaal Magloire,2000,15,12,11.24,18.7
461,Popeye Jones,1993,15,11,10.83,14.0
201177,Josh McRoberts,2007,15,11,10.76,19.46
101139,CJ Miles,2005,15,17,10.73,15.79
273,Duane Ferrell,1988,15,11,10.39,15.89
202390,Gary Neal,2010,15,7,10.37,14.46
786,Gerald Wilkins,1985,15,14,10.09,15.65
2250,Bobby Simmons,2001,15,11,10.03,16.07
404,Kevin Duckworth,1986,15,11,10.0,15.6
216,Brian Shaw,1988,15,15,9.99,15.48
178,Olden Polynice,1987,15,17,9.96,16.08
93,Hubert Davis,1992,15,12,9.94,14.8
67,Tom Hammonds,1989,15,12,9.82,14.32
924,Anthony Goldwire,1995,15,11,9.79,14.94
42,Monty Williams,1994,15,9,9.76,15.0
2201,Eddy Curry,2001,15,12,9.74,17.96
955,Samaki Walker,1996,15,10,9.62,14.71
1541,Alvin Williams,1997,15,10,9.5,16.2
101155,Ryan Gomes,2005,15,9,9.3,15.29
100,Tim Legler,1989,15,11,9.25,16.73
1730,Brian Skinner,1998,15,14,8.82,15.44
239,Darrick Martin,1994,15,14,8.57,17.46
988,Randy Livingston,1996,15,11,8.33,28.22
958,Vitaly Potapenko,1996,15,11,8.18,13.84
712,Mario Bennett,1995,15,5,8.09,23.24
690,Don Reid,1995,15,8,8.02,13.44
900,Matt Fish,1994,15,3,7.96,16.56
202412,Manny Harris,2010,15,7,7.59,11.74
2357,Tierre Brown,2001,15,4,7.43,17.99
200780,Solomon Jones,2006,15,8,7.36,12.03
2437,Lonny Baxter,2002,15,4,7.06,12.41
1036,Litterial Green,1992,15,7,6.97,13.0
737,Bob McCann,1989,15,9,6.81,11.66
2545,Darko Milicic,2003,15,10,6.74,14.55
76695,Jim Farmer,1987,15,7,6.62,14.59
341,Joe Wolf,1987,15,12,6.34,12.19
1118,Tim Kempton,1986,15,12,5.8,11.5
2767,Royal Ivey,2004,15,10,5.73,10.81
101120,Antoine Wright,2005,15,6,5.01,8.61
925,Sean Higgins,1990,15,8,4.88,12.26
308,Derrick Alston,1994,15,3,4.71,11.78
2062,A.J. Guyton,2000,15,3,4.26,11.97
78364,Linton Townes,1982,15,3,3.79,11.57
76342,Rick Carlisle,1984,15,6,3.17,8.95
1101,Rich King,1991,15,4,2.68,13.07
681,Donny Marshall,1995,15,8,2.26,9.63
49,Gheorghe Muresan,1993,15,7,-6.9,21.11
78351,Andrew Toney,1980,16,8,13.64,17.53
200758,Ronnie Brewer,2006,16,8,12.94,19.02
78437,Darrell Walker,1983,16,10,12.83,16.66
2034,Mike Miller,2000,16,17,12.72,16.53
2204,Eddie Griffin,2001,16,6,12.66,15.75
78304,Terry Teagle,1982,16,11,12.65,17.4
456,Chuck Person,1986,16,14,12.54,16.54
7,Dan Schayes,1981,16,18,12.35,19.47
2550,Kirk Hinrich,2003,16,13,12.17,17.42
145,Tracy Murray,1992,16,12,12.02,17.61
101183,Shavlik Randolph,2005,16,10,12.01,18.38
2049,Speedy Claxton,2001,16,8,11.89,16.99
1006,Herb Williams,1981,16,18,11.8,17.76
201600,Omer Asik,2010,16,8,11.8,15.62
201156,Nick Young,2007,16,12,11.78,17.21
1499,Tony Battie,1997,16,15,11.77,15.86
77770,Louis Orr,1980,16,8,11.72,15.96
953,Lorenzen Wright,1996,16,13,11.62,15.33
2050,Morris Peterson,2000,16,11,11.62,15.07
201980,Danny Green,2009,16,15,11.62,16.63
201162,Jared Dudley,2007,16,14,11.58,16.14
2804,Andres Nocioni,2004,16,8,11.52,16.66
2059,Eduardo Najera,2000,16,12,11.46,15.02
200779,Steve Novak,2006,16,11,11.46,17.9
970,Othella Harrington,1996,16,12,11.45,16.02
914,Stanley Roberts,1991,16,9,11.41,16.31
101128,Francisco Garcia,2005,16,10,11.37,15.12
202083,Wesley Matthews,2009,16,15,11.27,15.99
911,Ervin Johnson,1993,16,13,11.25,16.28
727,Eric Snow,1995,16,13,11.24,15.67
2248,Earl Watson,2001,16,13,11.24,15.05
77516,Tim McCormick,1984,16,8,11.2,14.69
1908,Jumaine Jones,1999,16,8,11.17,13.94
76082,John Bagley,1982,16,12,11.16,16.0
1000,Shandon Anderson,1996,16,10,11.15,16.01
198,Danny Ferry,1990,16,13,11.02,14.51
78015,Lorenzo Romar,1980,16,5,10.97,14.27
101236,Chuck Hayes,2005,16,11,10.96,17.58
175,Alton Lister,1981,16,17,10.9,16.42
202349,Greivis Vasquez,2010,16,7,10.9,15.56
694,Sam Mack,1992,16,10,10.89,15.25
200081,Jamario Moon,2007,16,5,10.89,14.86
81,Jeff Grayer,1988,16,10,10.76,13.74
190,Duane Causwell,1990,16,11,10.75,14.85
902,Bimbo Coles,1990,16,14,10.7,14.75
1559,Adrian Griffin,1999,16,9,10.61,14.29
38,Brad Lohaus,1987,16,11,10.56,14.96
95,Mark Bryant,1988,16,15,10.06,14.06
2617,Udonis Haslem,2003,16,20,9.96,15.35
475,Doug Smith,1991,16,5,9.94,13.0
384,Calbert Cheaney,1993,16,13,9.92,14.03
28,Doug West,1989,16,12,9.91,14.43
201229,Anthony Tolliver,2008,16,13,9.9,14.7
170,Joe Kleine,1985,16,15,9.68,13.63
77558,Mark McNamara,1982,16,9,9.37,13.36
969,Travis Knight,1996,16,7,9.36,14.32
2679,Matt Carroll,2003,16,10,9.18,14.96
380,Tony Smith,1990,16,11,9.12,15.16
1034,LeRon Ellis,1991,16,5,8.65,14.0
940,Earl Cureton,1980,16,17,7.36,14.32
88,Steve Scheffler,1990,17,7,13.58,17.9
2041,Etan Thomas,2001,17,10,13.4,16.51
2588,Matt Bonner,2004,17,12,13.36,16.14
192,Dennis Scott,1990,17,10,13.11,16.96
262,Michael Cage,1984,17,16,13.05,17.35
251,Sean Elliott,1989,17,12,13.04,16.68
77377,Cliff Levingston,1982,17,13,12.9,15.15
77263,Albert King,1981,17,11,12.89,17.41
2566,Travis Outlaw,2003,17,11,12.86,15.67
2555,Nick Collison,2004,17,14,12.85,15.56
201564,O.J. Mayo,2008,17,8,12.62,14.35
248,George Lynch,1993,17,12,12.57,17.35
201166,Aaron Brooks,2007,17,11,12.52,16.27
1134,Ike Austin,1991,17,11,12.48,16.0
78059,Mike Sanders,1982,17,11,12.43,16.65
897,Tim Perry,1988,17,8,12.41,15.0
76085,James Bailey,1979,17,9,12.41,15.96
228,Adam Keefe,1992,17,9,12.39,15.39
140,Donald Royal,1989,17,9,12.31,14.64
2203,Shane Battier,2001,17,13,12.31,15.71
2349,Victor Alexander,1991,17,11,12.22,14.61
101132,Linas Kleiza,2005,17,8,12.21,15.71
432,Pete Chilcutt,1991,17,9,12.02,14.44
77146,Frank Johnson,1981,17,13,11.97,14.68
2209,Vladimir Radmanovic,2001,17,12,11.79,15.03
1500,Ron Mercer,1997,17,8,11.78,14.79
692,Andrew DeClercq,1995,17,10,11.73,15.12
677,Eric Williams,1995,17,12,11.67,16.62
143,Terry Dehere,1993,17,6,11.66,16.47
101143,Travis Diener,2005,17,5,11.6,14.37
201189,Aaron Gray,2007,17,7,11.53,16.64
2556,Marcus Banks,2003,17,8,11.51,15.41
2198,Kwame Brown,2001,17,12,11.48,15.82
399,Sean Rooks,1992,17,12,11.37,14.67
201967,Dante Cunningham,2009,17,10,11.35,14.7
2554,Mickael Pietrus,2003,17,10,11.28,14.55
76231,Dudley Bradley,1979,17,10,11.25,13.62
457,Andrew Lang,1988,17,12,11.21,14.37
685,Cherokee Parks,1995,17,9,11.03,14.22
76518,Charlie Davis,1981,17,9,10.98,13.92
77719,Kurt Nimphius,1981,17,9,10.96,12.66
76631,Mark Eaton,1982,17,11,10.95,14.01
78440,Kenny Walker,1986,17,9,10.93,12.92
76,Cedric Ceballos,1990,18,11,18.77,22.54
1460,James Worthy,1982,18,12,17.59,20.75
1802,Brad Miller,1998,18,14,17.56,21.78
201168,Tiago Splitter,2010,18,7,17.47,20.84
201171,Carl Landry,2007,18,9,17.47,23.05
77236,Clark Kellogg,1982,18,5,17.35,20.28
201951,Ty Lawson,2009,18,8,17.21,20.19
101162,Marcin Gortat,2007,18,12,17.11,21.61
201141,Greg Oden,2008,18,6,17.03,21.97
1889,Andre Miller,1999,18,17,16.98,21.94
201576,Anthony Randolph,2008,18,6,16.9,20.11
129,Dino Radja,1993,18,4,16.87,18.48
1928,Todd MacCulloch,1999,18,4,16.86,18.23
201578,Marreese Speights,2008,18,10,16.74,21.05
2731,Emeka Okafor,2004,18,14,16.67,20.39
76158,Walter Berry,1986,18,3,16.67,19.86
77384,Reggie Lewis,1987,18,6,16.64,17.66
1883,Steve Francis,1999,18,9,16.6,20.99
1677,Harold Ellis,1993,18,5,16.58,18.16
1496,Keith Van Horn,1997,18,9,16.46,19.67
77845,Drazen Petrovic,1989,18,4,16.33,16.85
78555,Kenny Williams,1990,18,4,16.25,17.73
363,Christian Laettner,1992,18,13,16.21,18.1
101161,Amir Johnson,2005,18,14,16.2,20.05
202391,Jeremy Lin,2010,18,9,16.12,20.18
202379,Jeremy Evans,2010,18,8,16.1,19.78
78369,Kelly Tripucka,1981,18,10,16.08,20.13
785,Eric Murdock,1991,18,9,16.07,20.26
30,Richard Dumas,1992,18,4,16.01,19.05
913,Larry Johnson,1991,18,10,15.94,20.05
200783,Craig Smith,2006,18,6,15.91,17.18
2449,Luis Scola,2007,18,10,15.88,19.12
200750,Brandon Roy,2006,18,7,15.84,22.63
77986,Cliff T. Robinson,1979,18,13,15.75,18.51
1887,Wally Szczerbiak,1999,18,10,15.71,17.78
100263,Bill Laimbeer,1980,18,14,15.7,19.63
1444,Lawrence Funderburke,1997,18,8,15.67,19.82
77184,Edgar Jones,1980,18,6,15.58,18.14
1766,Maceo Baston,2002,18,7,15.55,17.57
954,Kerry Kittles,1996,18,9,15.47,18.65
201579,Roy Hibbert,2008,18,9,15.44,18.91
166,Ron Harper,1986,18,15,15.4,20.28
1711,Raef LaFrentz,1998,18,10,15.39,19.08
718,Gary Trent,1995,18,9,15.38,20.18
966,Jerome Williams,1996,18,9,15.36,18.23
201943,Brandon Jennings,2009,18,9,15.34,19.37
1008,Johnny Dawkins,1986,18,9,15.24,21.96
77395,Lewis Lloyd,1981,18,9,15.23,18.04
201196,Ramon Sessions,2007,18,11,15.23,19.25
101111,Charlie Villanueva,2005,18,11,15.22,19.04
433,Buck Williams,1981,18,17,15.16,18.88
201977,Marcus Thornton,2009,18,8,15.04,17.56
76123,Kenny Battle,1989,18,4,15.02,20.11
76093,Gene Banks,1981,18,6,15.01,16.86
293,Charles Smith,1988,18,9,14.97,19.63
78257,Steve Stipanovich,1983,18,5,14.94,16.06
1569,Keith Closs,1997,18,3,14.92,16.98
78102,Carey Scurry,1985,18,3,14.84,18.97
77911,Kelvin Ransey,1980,18,6,14.71,16.27
181,Kenny Smith,1987,18,10,14.68,18.16
1714,Robert Traylor,1998,18,7,14.67,16.63
2552,Michael Sweetney,2003,18,4,14.66,16.89
77134,Steve Johnson,1981,18,10,14.55,18.56
201946,Tyler Hansbrough,2009,18,7,14.38,16.57
78418,Jay Vincent,1981,18,9,14.35,18.63
932,Oliver Miller,1992,18,12,14.34,18.73
1507,Derek Anderson,1997,18,11,14.33,16.76
200767,Josh Boone,2006,18,4,14.18,15.1
201971,DeJuan Blair,2009,18,7,14.13,17.89
182,Billy Owens,1991,18,10,14.05,17.17
1501,Tim Thomas,1997,18,13,14.04,16.4
1917,Wang Zhi-zhi,2000,18,5,13.97,16.37
78386,Mel Turpin,1984,18,6,13.97,16.34
77946,Jerry Reynolds,1985,18,11,13.96,17.78
78197,Michael Smith,1989,18,6,13.92,14.68
202389,Timofey Mozgov,2010,18,8,13.89,17.52
103,Todd Day,1992,18,9,13.86,16.28
78395,Darnell Valentine,1981,18,10,13.69,16.92
201574,Jason Thompson,2008,18,8,13.67,16.71
76435,Darwin Cook,1980,18,9,13.63,15.53
202399,Jeff Adrien,2010,18,5,13.54,17.19
78610,Al Wood,1981,18,6,13.46,14.92
289,Ledell Eackles,1988,18,10,13.45,15.46
201164,Rudy Fernandez,2008,18,4,13.43,14.58
78379,Henry Turner,1989,18,6,13.27,14.12
77387,Todd Lichti,1989,18,5,13.24,15.3
201973,Jonas Jerebko,2009,18,10,13.15,15.42
1442,Zeljko Rebraca,2001,18,5,12.94,16.15
76483,Pat Cummings,1979,18,12,12.87,15.77
200749,Shelden Williams,2006,18,6,12.77,14.26
78512,Rory White,1982,18,5,12.72,14.85
76019,Mark Alarie,1986,18,5,12.7,14.42
1901,Dion Glover,1999,18,6,12.63,13.75
898,Blue Edwards,1989,18,10,12.46,16.54
1542,Predrag Drobnjak,2001,18,4,12.44,12.57
2212,Steven Hunter,2001,18,9,12.32,15.41
201154,Al Thornton,2007,18,4,12.27,12.79
201965,Jeff Ayres,2009,18,7,12.22,14.57
78279,Jon Sundvold,1983,18,9,12.18,14.67
201962,Toney Douglas,2009,18,8,12.07,15.65
77130,Buck Johnson,1986,18,7,12.03,13.94
76752,Anthony Frederick,1988,18,4,12.0,13.84
101194,Anthony Roberson,2005,18,4,11.88,12.37
76412,Ben Coleman,1986,18,8,11.87,13.7
200760,Rodney Carney,2006,18,5,11.7,12.5
128,David Benoit,1991,18,10,11.62,14.21
194,Anthony Bowie,1988,18,10,11.62,14.76
41,Anthony Bonner,1990,18,6,11.56,12.94
77415,Sidney Lowe,1983,18,7,11.16,13.75
