n_clusters,noise,silhouette,calinski_harabasz,davies_bouldin,dbcv,n_components,n_neighbors,min_dist,min_cluster_size,min_samples,composite_2025,dbcv_hdbscan
3,0.17076808351976136,0.37598711252212524,1133.7689851733148,0.9250905516130565,-0.07602453560453845,3,50,0.1,50,10,0.6285445403397218,0.18269509638677864
2,0.07755406413124534,0.45327678322792053,1295.979704231032,0.8133217892793657,0.04020017604748602,3,50,0.1,50,15,0.6843232686679177,0.0007990474702661627
33,0.1297539149888143,0.4523749053478241,1198.6890237026903,0.7740604706255714,0.34705075666513535,5,10,0.0,15,5,0.7187989636757984,0.16654453076026568
11,0.03131991051454139,0.3593786656856537,202.36902417681765,0.6869235667380336,0.4297112832532258,5,10,0.0,15,10,0.7147477291161675,0.5086748550556145
9,0.06487695749440715,0.37938329577445984,225.11250017786352,0.5922587035708777,0.4074967845589,5,10,0.0,15,15,0.7099556571356331,0.5405424065538462
27,0.14168530947054436,0.4535221755504608,1227.7178610888495,0.7929932205390133,0.28843462355031113,5,10,0.0,20,5,0.7182945196002908,0.170224992726963
9,0.02237136465324385,0.37007248401641846,260.3880668541724,0.6619354556427314,0.4180214909579509,5,10,0.0,20,10,0.7248382698919069,0.5055864973381715
9,0.06487695749440715,0.37938329577445984,225.11250017786352,0.5922587035708777,0.4074967845589,5,10,0.0,20,15,0.7099556571356331,0.5405424065538462
21,0.15137956748695003,0.45539960265159607,1258.906344735923,0.7946721691537856,0.2792272630339528,5,10,0.0,25,5,0.7587867046252467,0.07809609390872718
9,0.02237136465324385,0.37007248401641846,260.3880668541724,0.6619354556427314,0.4180214909579509,5,10,0.0,25,10,0.7248382698919069,0.5055864973381715
8,0.054436987322893364,0.36648011207580566,260.67230225746573,0.6315019905613383,0.4134454762859794,5,10,0.0,25,15,0.7147081508402493,0.5932007083544294
19,0.16554809843400448,0.4347415566444397,1198.9256380416896,0.8367174931393019,0.27612868324209894,5,10,0.0,30,5,0.7854393677706335,0.15230073251498502
9,0.02237136465324385,0.37007248401641846,260.3880668541724,0.6619354556427314,0.4180214909579509,5,10,0.0,30,10,0.7248382698919069,0.5055864973381715
7,0.047725577926920205,0.3730285167694092,307.90533765608313,0.6256337515443903,0.3952470503729119,5,10,0.0,30,15,0.6624271379029437,0.5603300979127146
5,0.026845637583892617,0.3519476652145386,448.57037354267607,1.092623503281222,0.31318663635205674,5,10,0.0,40,5,0.6795954958612807,0.19175296586795515
7,0.042505592841163314,0.356500506401062,313.57081160414003,0.7265283291463611,0.40659682470210884,5,10,0.0,40,10,0.6620804792682243,0.4870855113570385
5,0.09843400447427293,0.3779377341270447,371.18290040763173,0.6274091925518555,0.36263537898369824,5,10,0.0,40,15,0.654278748817538,0.5225915247371062
3,0.0007457121551081282,0.3878699839115143,867.2556499494011,0.9311883154504734,0.35038640450702013,5,10,0.0,50,5,0.6546823489351348,0.1287987233910945
3,0.0037285607755406414,0.3890319764614105,861.905805222485,0.9308833674755616,0.3503571124755863,5,10,0.0,50,10,0.6534268087587978,0.06837828724150824
2,0.0037285607755406414,0.45290607213974,1388.4194362739029,0.8332899242697958,0.3560862586306218,5,10,0.0,50,15,0.7156592862156892,0.014756165986545248
30,0.2319164802386279,0.41380664706230164,722.2416916349425,0.8378833016895323,0.26940825367147103,5,10,0.1,15,5,0.6347202221512511,0.13553599610890205
23,0.348993288590604,0.49700722098350525,854.1648359366759,0.7235163561237729,0.27184575645321224,5,10,0.1,15,10,0.6652695801640122,0.10359768790594481
9,0.12900820283370618,0.37274739146232605,188.34823623837937,0.6305436242721459,0.11106311337394847,5,10,0.1,15,15,0.6860444714930749,0.4691032646039794
22,0.23564504101416853,0.40331584215164185,584.692411946224,0.9146627161634086,0.26337031666789024,5,10,0.1,20,5,0.6582731052131181,0.10011378380739615
20,0.3713646532438479,0.5035804510116577,824.880668789207,0.6927848876755949,0.27359565262397867,5,10,0.1,20,10,0.6966157385575149,0.1418556520599698
9,0.12900820283370618,0.37274739146232605,188.34823623837937,0.6305436242721459,0.11106311337394847,5,10,0.1,20,15,0.6860444714930749,0.4691032646039794
20,0.197613721103654,0.35830259323120117,603.9159562631303,0.9926336752611785,0.25040674910513583,5,10,0.1,25,5,0.7048528682798971,0.08376545215213016
16,0.37360178970917224,0.4963000416755676,861.2710849570291,0.700532578009162,0.24536780853137072,5,10,0.1,25,10,0.6984915778342864,0.16883310725258682
8,0.14690529455630127,0.37644869089126587,198.4471991865875,0.5710631297739612,0.10745329873125678,5,10,0.1,25,15,0.6822404351854583,0.48008901530825693
16,0.2513049962714392,0.3842701315879822,682.1768846776209,0.953138355988207,0.2020180651642812,5,10,0.1,30,5,0.7004667093245276,0.1387412880091052
14,0.3378076062639821,0.4378162622451782,749.2536744839765,0.7898706169220719,0.17468493701249066,5,10,0.1,30,10,0.6892555249059797,0.14641959085985276
2,0.053691275167785234,0.4282743036746979,1137.0235387378993,0.9154595284732724,0.045364800291187404,5,10,0.1,30,15,0.6718361168746589,0.0001602133105353729
12,0.32363907531692765,0.39184117317199707,720.6105469735238,0.9671236374762322,0.161275974346203,5,10,0.1,40,5,0.6837455080780737,0.11724968680830677
5,0.12229679343773303,0.3767378628253937,355.5393630476174,0.8172243154052756,0.1473877281439263,5,10,0.1,40,10,0.645375577697251,0.43901520318954557
2,0.053691275167785234,0.4282743036746979,1137.0235387378993,0.9154595284732724,0.045364800291187404,5,10,0.1,40,15,0.6718361168746589,0.0001602133105353729
9,0.2632363907531693,0.32989102602005005,736.8661035212123,1.136935041055957,0.06673126384288938,5,10,0.1,50,5,0.6941993470291778,0.06300202977532154
5,0.1662938105891126,0.2939845323562622,761.0196671531911,1.095873404242405,-0.054076576884081046,5,10,0.1,50,10,0.6603115033920246,0.28752227622231047
2,0.053691275167785234,0.4282743036746979,1137.0235387378993,0.9154595284732724,0.045364800291187404,5,10,0.1,50,15,0.6718361168746589,0.0001602133105353729
28,0.21774794929157346,0.47665899991989136,1149.2587343235018,0.7270144947306152,0.2520122593790401,5,15,0.0,15,5,0.6911003386328618,0.2080533621877463
19,0.29157345264727813,0.48946458101272583,1022.9631403680686,0.7105244337747765,0.3163697455268538,5,15,0.0,15,10,0.7382439653945323,0.24512447667812395
17,0.3750932140193885,0.5721754431724548,1401.8394457777051,0.54166932909136,0.31546011847476585,5,15,0.0,15,15,0.7634822968478221,0.18781099278205005
21,0.20059656972408652,0.4523879885673523,1063.9074716788812,0.7562643151130796,0.24161275922352,5,15,0.0,20,5,0.724069974535765,0.09653108579466861
18,0.28560775540641314,0.4965206980705261,1055.2894994558778,0.6739533297775948,0.34963652585894,5,15,0.0,20,10,0.7443247280342429,0.23058200553304017
14,0.28859060402684567,0.4688074588775635,1090.8121393965973,0.6131714700753802,0.2922249298714167,5,15,0.0,20,15,0.7428251515632405,0.08507219999956524
19,0.21551081282624907,0.4592805504798889,1151.3160417040274,0.74663005759428,0.22662533825801215,5,15,0.0,25,5,0.7693704428945114,0.09607442599157
15,0.31096196868008946,0.4716931879520416,1007.1211233180886,0.7305955952659217,0.3361633837698788,5,15,0.0,25,10,0.7281774999205883,0.18003500260761082
12,0.29082774049217003,0.44398391246795654,1129.1746833430063,0.6909469464637031,0.28518950991805425,5,15,0.0,25,15,0.7422667330568431,0.08431451883800527
16,0.2766592095451156,0.47386226058006287,1238.9498124890379,0.7514473282454912,0.21289866000927177,5,15,0.0,30,5,0.7619765574723785,0.07793348641548244
9,0.10663683818046234,0.380929172039032,692.3684402627304,0.8326839582410561,0.012640988969778721,5,15,0.0,30,10,0.7443851683779892,0.03167120509136842
11,0.3094705443698732,0.4570711851119995,1173.4224196010553,0.6992696662365112,0.2747606850004264,5,15,0.0,30,15,0.7430617564159434,0.08322518085378101
11,0.22296793437733034,0.40692001581192017,1110.2171401363898,0.8362052332973909,0.15857142596367071,5,15,0.0,40,5,0.755169336072228,0.07927228293985855
9,0.10663683818046234,0.380929172039032,692.3684402627304,0.8326839582410561,0.012640988969778721,5,15,0.0,40,10,0.7443851683779892,0.03167120509136842
10,0.29082774049217003,0.430237352848053,1105.17726351121,0.7641351906980308,0.2598566944670749,5,15,0.0,40,15,0.7378050071306779,0.1387852111353293
8,0.2080536912751678,0.43555960059165955,1216.9750082592705,0.8493478165928192,0.11933320592907914,5,15,0.0,50,5,0.7746153335321255,0.11410762325379922
8,0.1058911260253542,0.38327544927597046,765.8037539370854,0.8768127236268477,-0.018489053962363916,5,15,0.0,50,10,0.7523043549774979,0.030613813520966777
7,0.2431021625652498,0.36468350887298584,990.0067173548523,0.9155148750612125,0.2178969787640168,5,15,0.0,50,15,0.6707725492968581,0.10930286371614199
24,0.32065622669649513,0.46698886156082153,828.7424521511684,0.7610933324122633,0.24952112201973725,5,15,0.1,15,5,0.6667257064402916,0.14727224662149183
17,0.39448173005219983,0.49058228731155396,790.5777756768655,0.7336036231554258,0.22202207218310224,5,15,0.1,15,10,0.6843006016487597,0.16242949984037572
10,0.21700223713646533,0.45256444811820984,345.5197851313715,0.5503252458322111,0.1962247077946582,5,15,0.1,15,15,0.687335974589929,0.396013729482097
21,0.29828486204325133,0.44513511657714844,791.4682315752185,0.7967192581132538,0.23009939192532272,5,15,0.1,20,5,0.6664316320311188,0.1672863706690103
16,0.39373601789709173,0.4973835349082947,802.9524824264672,0.7562896902144625,0.21489730824726408,5,15,0.1,20,10,0.6867819731097634,0.16245702862546063
10,0.21700223713646533,0.45256444811820984,345.5197851313715,0.5503252458322111,0.1962247077946582,5,15,0.1,20,15,0.687335974589929,0.396013729482097
20,0.28187919463087246,0.43413999676704407,754.3385013775566,0.8432403279986614,0.21932389110136588,5,15,0.1,25,5,0.7059910912635505,0.2023886985250047
9,0.21700223713646533,0.37336018681526184,557.4811610595235,0.8917881682682641,0.08012479310448395,5,15,0.1,25,10,0.696651472987302,0.00516885333845593
8,0.23340790454884414,0.4290235638618469,392.7657511482993,0.6398920558508512,0.18145632285986113,5,15,0.1,25,15,0.6836077383294537,0.3673368890202991
14,0.2550335570469799,0.38921892642974854,719.3933102394301,0.8822236229243599,0.11974147614465641,5,15,0.1,30,5,0.7038121028743114,0.1643921833682612
9,0.21700223713646533,0.37336018681526184,557.4811610595235,0.8917881682682641,0.08012479310448395,5,15,0.1,30,10,0.696651472987302,0.00516885333845593
9,0.38180462341536164,0.434291273355484,706.7365422951874,0.785802973428733,0.1460446848694563,5,15,0.1,30,15,0.6712759582082328,0.12841634847907618
12,0.2766592095451156,0.3699980676174164,684.3517860296558,0.9727324015034506,0.09227372358670932,5,15,0.1,40,5,0.6909371258820434,0.1540331778792042
8,0.20656226696495153,0.35751423239707947,593.0078200780644,0.9469485463802882,0.05486490135119465,5,15,0.1,40,10,0.700959236777883,0.004660493743068955
7,0.3460104399701715,0.40878012776374817,770.0764768514354,0.9454805171295434,0.14625587417103353,5,15,0.1,40,15,0.6245215348586544,0.14564427202312627
3,0.10216256524981357,0.012365910224616528,61.2154106072524,1.3867367231046765,0.0200505030693261,5,15,0.1,50,5,0.4873276580194737,0.5391099755024885
5,0.26547352721849365,0.3553762435913086,750.4433036624533,0.9513581205750817,0.06798907520669724,5,15,0.1,50,10,0.6387087087393936,0.00024046216372127253
7,0.3460104399701715,0.40878012776374817,770.0764768514354,0.9454805171295434,0.14625587417103353,5,15,0.1,50,15,0.6245215348586544,0.14564427202312627
26,0.28933631618195377,0.47960522770881653,1214.9128449032178,0.7205625127170564,0.25004016263433243,5,20,0.0,15,5,0.6766311737920582,0.08922160839546643
19,0.319910514541387,0.5139353275299072,1227.670751343109,0.6573454179904018,0.28856112894430336,5,20,0.0,15,10,0.7538842199013809,0.1656432031610162
16,0.38031319910514544,0.5542848110198975,1203.4922349880223,0.6018278039474113,0.3104096954902769,5,20,0.0,15,15,0.7393979854202433,0.23597780374955393
20,0.2632363907531693,0.4512927830219269,1056.401689706839,0.7916193308987909,0.2443558188487743,5,20,0.0,20,5,0.7443631691980221,0.05363652426094727
16,0.29977628635346754,0.4500724971294403,1021.6058952365493,0.7258844380666647,0.244802136816086,5,20,0.0,20,10,0.7297385781870307,0.12913519026376474
15,0.39149888143176736,0.569347083568573,1269.2143301574615,0.5856240261806146,0.30510371179906914,5,20,0.0,20,15,0.744873831121502,0.22819149717727047
18,0.2401193139448173,0.4086434245109558,954.6464446860895,0.8683058677316348,0.22611379601448858,5,20,0.0,25,5,0.7347253639618072,0.15534760341271384
14,0.3161819537658464,0.47841158509254456,1128.1639040473556,0.7109851953922908,0.2502292912034555,5,20,0.0,25,10,0.7397235420388633,0.11677145090664617
13,0.3862788963460104,0.5271588563919067,1196.9338230282906,0.6575169677657144,0.29082425716433025,5,20,0.0,25,15,0.7328835418578119,0.21591709705733528
16,0.21774794929157346,0.4015082120895386,1023.4873744880975,0.8964172209131314,0.20351490749272555,5,20,0.0,30,5,0.7472505844747686,0.15865210208848987
13,0.3094705443698732,0.4742767810821533,1075.3839994803657,0.7341711375749956,0.20311518735142248,5,20,0.0,30,10,0.7358387537993976,0.08827576950823329
9,0.2766592095451156,0.47458720207214355,1176.894940792826,0.6976095006234202,0.18863228316178415,5,20,0.0,30,15,0.7558798115265695,0.12766922638611686
8,0.09694258016405667,0.41390660405158997,544.0395922944779,0.6966490076189313,0.09740952201981068,5,20,0.0,40,5,0.7374071757879692,0.44056429705661526
8,0.1819537658463833,0.433332622051239,902.024233346556,0.7394431276861204,0.12920253683230257,5,20,0.0,40,10,0.7506161868884265,0.05700351414555853
9,0.2766592095451156,0.47458720207214355,1176.894940792826,0.6976095006234202,0.18863228316178415,5,20,0.0,40,15,0.7558798115265695,0.12766922638611686
6,0.09097688292319164,0.450126975774765,732.2274457967732,0.7194148614806365,0.01400014244800321,5,20,0.0,50,5,0.7034487260689345,0.21864332866809374
6,0.1715137956748695,0.4127747714519501,1089.0569189909772,0.8932868101271874,0.1539393612595838,5,20,0.0,50,10,0.7093677689144294,0.11316930547955945
7,0.24683072334079045,0.4350144863128662,1204.2616959494649,0.8585646446073064,0.1805564932242088,5,20,0.0,50,15,0.7016291255396393,0.16107242305124259
22,0.33929903057419836,0.440508633852005,776.0152140640048,0.8034847051841152,0.21044298067692027,5,20,0.1,15,5,0.6518881073119418,0.11153246658965724
9,0.16703952274422074,0.39041417837142944,411.76213900066386,0.7042132074897776,0.14021590252128874,5,20,0.1,15,10,0.6996264838325146,0.37479045321794446
10,0.2796420581655481,0.4494231939315796,551.1074380853358,0.6161186710940382,0.237707092327042,5,20,0.1,15,15,0.6886316054486061,0.10181059940429968
18,0.29679343773303507,0.4310586154460907,823.6304644717209,0.8393590286780994,0.1703769271343175,5,20,0.1,20,5,0.7079838074441751,0.13847296451171606
9,0.16703952274422074,0.39041417837142944,411.76213900066386,0.7042132074897776,0.14021590252128874,5,20,0.1,20,10,0.6996264838325146,0.37479045321794446
10,0.2796420581655481,0.4494231939315796,551.1074380853358,0.6161186710940382,0.237707092327042,5,20,0.1,20,15,0.6886316054486061,0.10181059940429968
16,0.3012677106636838,0.4221835732460022,782.199358713851,0.8454012948474565,0.16024984631908037,5,20,0.1,25,5,0.7011671586591803,0.19923359462214874
9,0.16703952274422074,0.39041417837142944,411.76213900066386,0.7042132074897776,0.14021590252128874,5,20,0.1,25,10,0.6996264838325146,0.37479045321794446
9,0.2684563758389262,0.41961371898651123,592.2165868980446,0.7395668618135762,0.19985877282548503,5,20,0.1,25,15,0.6916268037861033,0.1024581986596076
14,0.2692020879940343,0.4039391279220581,785.2690073302322,0.8678499822601485,0.1347329545996495,5,20,0.1,30,5,0.7083571435231217,0.096634151231041
9,0.2431021625652498,0.3992709517478943,575.2541792620087,0.8082824523096358,0.06824237362771934,5,20,0.1,30,10,0.6944854119188101,0.005044489592862951
8,0.25428784489187173,0.41552698612213135,660.6985295510846,0.7713073817280638,0.19389438424619795,5,20,0.1,30,15,0.7021125474058667,0.02791440387205061
13,0.2677106636838181,0.4055400490760803,769.2214035331183,0.8998150710838856,0.12837141209488453,5,20,0.1,40,5,0.7074399486095784,0.09531883130434413
8,0.22893363161819538,0.3964884579181671,652.3410258166547,0.8495180806074984,0.06455291698864155,5,20,0.1,40,10,0.7060272817839319,0.0015283469535378002
7,0.23340790454884414,0.39836302399635315,733.3281384405699,0.8507199416132503,0.18339526772073136,5,20,0.1,40,15,0.6530648960788566,0.02307004125825507
10,0.232662192393736,0.37261542677879333,715.3135414459791,1.041956935153158,0.10278299888577973,5,20,0.1,50,5,0.7076250104432962,0.22546860661209592
6,0.2058165548098434,0.36569371819496155,769.1442804364931,1.0229320778829998,0.031631919487018274,5,20,0.1,50,10,0.6600235193299405,0.00035829745584704044
6,0.2639821029082774,0.40703660249710083,796.4586001614804,0.870071911859577,0.16624749684497037,5,20,0.1,50,15,0.6515067195182299,0.0013671406444757486
23,0.28933631618195377,0.45348063111305237,1042.906410650948,0.7725247736652926,0.22676034537103762,5,30,0.0,15,5,0.6955118408774665,0.1924252057904578
17,0.343027591349739,0.4941670894622803,1061.3409467732954,0.6805591958120912,0.2538547643351031,5,30,0.0,15,10,0.7273508806917499,0.08926125023679811
17,0.41014168530947054,0.5545793771743774,1226.029331100895,0.6329526899129438,0.3048203649238883,5,30,0.0,15,15,0.732747334093405,0.18065599271824434
19,0.2826249067859806,0.4746687114238739,1093.8484717243318,0.7338958850330559,0.25199600957259827,5,30,0.0,20,5,0.7457976818502201,0.23699674217361014
15,0.3542132736763609,0.46966925263404846,1000.7726812249745,0.7349539644994962,0.23496906404353685,5,30,0.0,20,10,0.7142636739146964,0.07869727355131013
9,0.3482475764354959,0.40571844577789307,516.1287261753116,0.7235764177597104,0.3088421147489072,5,30,0.0,20,15,0.6579963665535663,0.3163126436535719
18,0.29977628635346754,0.4737650752067566,1144.0531863248007,0.7362166534510455,0.24243342798192907,5,30,0.0,25,5,0.7455371940074533,0.2239642599384513
14,0.372110365398956,0.4860058128833771,1055.4126872509944,0.6930887002140738,0.2246088649328532,5,30,0.0,25,10,0.7168090310379192,0.07712951067836679
2,0.030574198359433258,0.4699791669845581,1499.241292975165,0.7773456653529657,0.3005593017908653,5,30,0.0,25,15,0.7212487448373703,0.0022327915879773075
15,0.29157345264727813,0.4266677796840668,1023.2215772381705,0.7740131879415951,0.1542849394875767,5,30,0.0,30,5,0.7288502888822437,0.21795814271692363
9,0.2058165548098434,0.4124164879322052,758.2827696988725,0.7514819968799835,0.06236059507728814,5,30,0.0,30,10,0.7259457837167651,0.04365763599024809
2,0.030574198359433258,0.4699791669845581,1499.241292975165,0.7773456653529657,0.3005593017908653,5,30,0.0,30,15,0.7212487448373703,0.0022327915879773075
8,0.14093959731543623,0.3388628363609314,812.3581595165336,0.9081292411901455,0.060780864646882427,5,30,0.0,40,5,0.7397833622111623,0.008817205642620448
10,0.2639821029082774,0.43098878860473633,942.6492730447162,0.7434666274845385,0.1587626356615216,5,30,0.0,40,10,0.7297186147226988,0.043363568443302816
2,0.030574198359433258,0.4699791669845581,1499.241292975165,0.7773456653529657,0.3005593017908653,5,30,0.0,40,15,0.7212487448373703,0.0022327915879773075
7,0.23340790454884414,0.4090246558189392,1192.0758175192175,0.9018478643934447,0.17236059502073156,5,30,0.0,50,5,0.7005389087601094,0.11470453318144089
5,0.19463087248322147,0.36423519253730774,1034.8769675036622,0.9253957925403531,0.12092637250380911,5,30,0.0,50,10,0.6897337138859959,0.25872802870294687
2,0.030574198359433258,0.4699791669845581,1499.241292975165,0.7773456653529657,0.3005593017908653,5,30,0.0,50,15,0.7212487448373703,0.0022327915879773075
18,0.36838180462341535,0.4509689211845398,695.5292257862623,0.7785662291080642,0.2100411666829725,5,30,0.1,15,5,0.6766837193692826,0.19370962493693042
10,0.21327367636092467,0.4443707764148712,331.5374880278079,0.6243343335001179,0.3363692030272072,5,30,0.1,15,10,0.6858272623567341,0.41019843688557295
5,0.23862788963460105,0.3143465220928192,689.1712400580266,0.8931348490504233,0.2923177428480936,5,30,0.1,15,15,0.6344807354293452,0.17407660279831377
17,0.343027591349739,0.42662790417671204,661.2461473327148,0.8286448214505875,0.19962879880675458,5,30,0.1,20,5,0.6772105229548566,0.2353156837207884
10,0.21327367636092467,0.4443707764148712,331.5374880278079,0.6243343335001179,0.3363692030272072,5,30,0.1,20,10,0.6858272623567341,0.41019843688557295
5,0.23862788963460105,0.3143465220928192,689.1712400580266,0.8931348490504233,0.2923177428480936,5,30,0.1,20,15,0.6344807354293452,0.17407660279831377
13,0.378076062639821,0.42366480827331543,748.735887842227,0.8194346505528338,0.14244466757152724,5,30,0.1,25,5,0.6750004912332737,0.2206623393758872
8,0.19090231170768082,0.4058104455471039,416.0767165568557,0.7311512666090833,0.30692130329971806,5,30,0.1,25,10,0.6952085449754468,0.3487528160984205
5,0.23862788963460105,0.3143465220928192,689.1712400580266,0.8931348490504233,0.2923177428480936,5,30,0.1,25,15,0.6344807354293452,0.17407660279831377
12,0.39970171513795677,0.4384332597255707,767.7467622244884,0.822726269286453,0.15413478762465974,5,30,0.1,30,5,0.6726291506398974,0.20404511811496823
8,0.19090231170768082,0.4058104455471039,416.0767165568557,0.7311512666090833,0.30692130329971806,5,30,0.1,30,10,0.6952085449754468,0.3487528160984205
5,0.23862788963460105,0.3143465220928192,689.1712400580266,0.8931348490504233,0.2923177428480936,5,30,0.1,30,15,0.6344807354293452,0.17407660279831377
11,0.33631618195376584,0.36631226539611816,673.04654684943,0.9071755728138261,0.09791649036160836,5,30,0.1,40,5,0.6713566399082309,0.17966347991977857
3,0.1058911260253542,0.35776931047439575,1065.5396695707732,0.9985101554132667,0.1441803434912609,5,30,0.1,40,10,0.6384520257206303,0.00016911743676154836
4,0.21476510067114093,0.3251531422138214,904.3000469949359,1.0318546267072521,0.2643093027133784,5,30,0.1,40,15,0.5847734458302245,0.2335070153213414
7,0.29828486204325133,0.34042638540267944,707.7455389812123,1.0344006523341194,0.10073566161491182,5,30,0.1,50,5,0.6223530530955478,0.05745360706279785
3,0.1058911260253542,0.35776931047439575,1065.5396695707732,0.9985101554132667,0.1441803434912609,5,30,0.1,50,10,0.6384520257206303,0.00016911743676154836
4,0.21476510067114093,0.3251531422138214,904.3000469949359,1.0318546267072521,0.2643093027133784,5,30,0.1,50,15,0.5847734458302245,0.2335070153213414
20,0.3586875466070097,0.4878314137458801,1126.694065642366,0.7214810696251593,0.21597382372246057,5,50,0.0,15,5,0.7282378546440158,0.18456912526099672
17,0.4280387770320656,0.5541682839393616,1363.3840453213109,0.6325401623709261,0.2661228857811617,5,50,0.0,15,10,0.7410520140134156,0.10280598775256106
14,0.4891871737509321,0.5393374562263489,1210.4190428569043,0.5952233462927586,0.2628082288158585,5,50,0.0,15,15,0.7051863705943631,0.11141070377630133
19,0.35719612229679343,0.4877614974975586,1160.6550302151493,0.7507722422307426,0.22283694291059472,5,50,0.0,20,5,0.7320708909571108,0.16788027307579786
10,0.22371364653243847,0.45564308762550354,411.89053240765196,0.5759095511657606,0.1850199746664873,5,50,0.0,20,10,0.6924214224248592,0.40524488489546423
9,0.3325876211782252,0.433112233877182,728.2398803537166,0.6516522635299179,0.2806169424611807,5,50,0.0,20,15,0.6880145367634813,0.03118809186433441
17,0.3251304996271439,0.4911646842956543,1199.0144368627832,0.7487304620586896,0.21133686926707332,5,50,0.0,25,5,0.7460369964424833,0.17941134789412394
9,0.24086502609992544,0.4586721658706665,438.825919366836,0.5586678066194004,0.18886846056034443,5,50,0.0,25,10,0.6904239089873059,0.42965098838998833
5,0.2587621178225205,0.3553648591041565,893.611521600136,0.7477280981193389,0.3459358225800701,5,50,0.0,25,15,0.655037245678881,0.19437257663833135
13,0.3087248322147651,0.4090311527252197,812.7762027261027,0.8560637651080619,0.1982706413914852,5,50,0.0,30,5,0.7000148435169637,0.10961185553546147
7,0.21551081282624907,0.41933131217956543,578.3812580960413,0.642920779261674,0.1757109169854395,5,50,0.0,30,10,0.6460845787886642,0.4062649859800255
3,0.13646532438478748,0.4040800929069519,1374.2095582925747,0.8519150104172,0.10115460444893651,5,50,0.0,30,15,0.667093372449864,0.19465701242336547
12,0.3057419835943326,0.41498005390167236,852.5012023956882,0.8454784078138463,0.19997209937703167,5,50,0.0,40,5,0.70577453324652,0.07037160416674688
3,0.1215510812826249,0.394430547952652,1356.148980463864,0.8687496829843958,0.06895617546826874,5,50,0.0,40,10,0.6683141558544967,0.2020316832527799
3,0.13646532438478748,0.4040800929069519,1374.2095582925747,0.8519150104172,0.10115460444893651,5,50,0.0,40,15,0.667093372449864,0.19465701242336547
8,0.23117076808351977,0.33695176243782043,717.0302810525003,0.8805192115985461,0.17634204283521912,5,50,0.0,50,5,0.7028945620458671,0.2078795127583332
3,0.1215510812826249,0.394430547952652,1356.148980463864,0.8687496829843958,0.06895617546826874,5,50,0.0,50,10,0.6683141558544967,0.2020316832527799
3,0.13646532438478748,0.4040800929069519,1374.2095582925747,0.8519150104172,0.10115460444893651,5,50,0.0,50,15,0.667093372449864,0.19465701242336547
19,0.395227442207308,0.4075704514980316,612.1392073561233,0.8847555086717651,0.16642295069935156,5,50,0.1,15,5,0.6537812557981246,0.09282195917034608
14,0.4772557792692021,0.5078075528144836,913.8111264538861,0.6990340264784688,0.1830631439524282,5,50,0.1,15,10,0.6743755117868006,0.1909207025021075
5,0.3094705443698732,0.3104385733604431,651.0399903056503,0.8520392587016982,0.2302427285999233,5,50,0.1,15,15,0.6088286217236695,0.18549950310998484
17,0.3855331841909023,0.4147467315196991,656.8192733728637,0.8798429569726314,0.1532102800609636,5,50,0.1,20,5,0.6622339818079706,0.13491852814730942
14,0.4772557792692021,0.5078075528144836,913.8111264538861,0.6990340264784688,0.1830631439524282,5,50,0.1,20,10,0.6743755117868006,0.1909207025021075
5,0.3094705443698732,0.3104385733604431,651.0399903056503,0.8520392587016982,0.2302427285999233,5,50,0.1,20,15,0.6088286217236695,0.18549950310998484
13,0.4064131245339299,0.4363766014575958,806.4460489913074,0.8506980195608802,0.12212998590246883,5,50,0.1,25,5,0.674177157757591,0.11040158108870356
7,0.29082774049217003,0.4229772388935089,457.3552727801573,0.7173281199008249,0.1206454314586767,5,50,0.1,25,10,0.611933790964391,0.3720765313815721
4,0.2923191648023863,0.3275929093360901,853.9550244041275,0.9608050454336314,0.20132581565290075,5,50,0.1,25,15,0.5568386894001104,0.24160605040827526
8,0.33855331841909025,0.3295917212963104,515.7235178970319,0.9148389142562474,0.08649291506783346,5,50,0.1,30,5,0.6494451144584227,0.2629813763448591
4,0.20730797912005966,0.3320702314376831,702.691943496375,0.8282213385886082,0.14039011670731263,5,50,0.1,30,10,0.5678873353292722,0.48667023674554244
4,0.2923191648023863,0.3275929093360901,853.9550244041275,0.9608050454336314,0.20132581565290075,5,50,0.1,30,15,0.5568386894001104,0.24160605040827526
8,0.33855331841909025,0.3295917212963104,515.7235178970319,0.9148389142562474,0.08649291506783346,5,50,0.1,40,5,0.6494451144584227,0.2629813763448591
3,0.19164802386278895,0.3638976216316223,1040.8761522724876,0.9642101561642384,0.13137950348500818,5,50,0.1,40,10,0.6111778513131554,0.18435756847806123
3,0.19015659955257272,0.373044490814209,1065.625185508595,0.9488456910578371,0.026792571132216128,5,50,0.1,40,15,0.6154722123072189,0.18529767658138707
2,0.08799403430275914,0.42952287197113037,1196.9108144652246,0.876638306158617,-0.1041997219389583,5,50,0.1,50,5,0.6677213019513644,0.005217782893186006
3,0.19164802386278895,0.3638976216316223,1040.8761522724876,0.9642101561642384,0.13137950348500818,5,50,0.1,50,10,0.6111778513131554,0.18435756847806123
4,0.2923191648023863,0.3275929093360901,853.9550244041275,0.9608050454336314,0.20132581565290075,5,50,0.1,50,15,0.5568386894001104,0.24160605040827526
28,0.19239373601789708,0.47310391068458557,1121.2338234900028,0.7679849235303849,0.41899699943420937,10,10,0.0,15,5,0.695370848146319,0.2694429708481709
