player_id,name,debut,last,span,n_valid,n_gaps,career_games,career_mp,mean_per,peak_per,sd_per,min_mp_valid,pos_mode,all_star_n,all_nba_n,mvp_top5_n,mean_bpm,mean_ws,sum_ws,sum_vorp,mean_usg,mean_ts,debut_age
kempsh01,Shawn Kemp,1990,2003,14,14,0,1051,29293,18.349999999999998,23.6,4.123408784003837,1083.0,PF,6,3,0,0.10714285714285728,6.385714285714286,89.4,19.500000000000004,24.599999999999998,0.5455,20.0
kemptti01,Tim Kempton,1987,1994,8,5,3,280,3758,9.120000000000001,10.7,1.8583863968507732,136.0,PF,0,0,0,-4.74,0.72,3.5999999999999996,-1.4,16.7,0.5054000000000001,23.0
kenonla01,Larry Kenon,1980,1983,4,4,0,263,6765,13.974999999999998,17.2,2.366828046141079,770.0,PF,0,0,0,-1.575,2.65,10.6,1.3000000000000003,21.349999999999998,0.505,27.0
kerrst01,Steve Kerr,1989,2003,15,15,0,910,16207,12.4,15.6,1.912764142979125,157.0,PG,0,0,0,0.45333333333333325,3.146666666666667,47.2,11.700000000000001,14.100000000000001,0.5751333333333333,23.0
kerseje01,Jerome Kersey,1985,2001,17,17,0,1153,28115,14.211764705882352,18.5,2.6590317461417454,243.0,SF,0,0,0,0.15882352941176472,4.094117647058823,69.6,19.3,18.84705882352941,0.4901764705882353,22.0
kesslal01,Alec Kessler,1991,1993,3,3,0,210,2937,10.033333333333333,11.5,1.2710450643291744,415.0,PF,0,0,0,-5.166666666666667,0.6333333333333333,1.9,-2.8000000000000003,18.26666666666667,0.49266666666666675,24.0
keysra01,Randolph Keys,1989,1996,8,4,4,241,3318,10.125,11.5,1.6528384676065597,331.0,SF,0,0,0,-4.175,0.575,2.3,-1.5,20.099999999999998,0.47025000000000006,22.0
khryavi01,Viktor Khryapa,2005,2008,4,4,0,143,2351,9.925,11.5,0.9443913383762051,105.0,PF,0,0,0,-3.2,0.5,2.0,-0.9,16.875,0.46725,22.0
kiddja01,Jason Kidd,1995,2013,19,19,0,1391,50111,17.757894736842104,22.5,2.530095856198189,1379.0,PG,10,6,2,3.7421052631578946,7.300000000000001,138.70000000000002,73.4,18.92105263157895,0.5104736842105264,21.0
kingal01,Albert King,1982,1989,8,8,0,534,12836,12.8375,17.7,3.337265909393496,791.0,SF,0,0,0,-1.975,2.0374999999999996,16.299999999999997,1.0000000000000004,23.400000000000002,0.497375,22.0
kingbe01,Bernard King,1980,1993,14,12,2,713,23466,18.60833333333333,25.2,3.434010855480156,214.0,SF,4,4,1,1.05,5.233333333333333,62.8,23.000000000000004,27.525000000000002,0.5649166666666666,23.0
kingre01,Reggie King,1980,1985,6,6,0,438,11345,12.083333333333334,16.9,3.043253010988223,860.0,SF,0,0,0,-0.8333333333333334,4.133333333333334,24.8,4.6,14.08333333333333,0.5435,22.0
kingst01,Stacey King,1990,1997,8,8,0,438,7406,10.125,13.8,3.637564432419033,103.0,PF,0,0,0,-4.5625,1.3625,10.9,-2.6000000000000005,17.924999999999997,0.514625,23.0
kirilan01,Andrei Kirilenko,2002,2014,13,12,1,797,23916,18.391666666666666,24.4,3.2546014434267607,857.0,SF,1,0,0,4.6000000000000005,6.283333333333332,75.39999999999999,41.699999999999996,18.383333333333336,0.5710000000000001,20.0
kitegr01,Greg Kite,1984,1994,11,11,0,680,10080,5.863636363636363,7.7,1.6338870147165943,197.0,C,0,0,0,-5.309090909090909,0.5454545454545454,6.0,-6.4,10.945454545454545,0.44236363636363635,22.0
kittlke01,Kerry Kittles,1997,2005,9,8,1,507,16929,15.275000000000002,18.3,2.4314347616170995,243.0,SG,0,0,0,1.8125,5.625,45.0,18.1,19.225,0.511625,22.0
kleinjo01,Joe Kleine,1986,1999,14,14,0,965,14712,9.749999999999998,13.5,2.3678652229984953,374.0,C,0,0,0,-4.214285714285714,1.3642857142857143,19.1,-6.8,14.964285714285714,0.4854285714285715,24.0
kleizli01,Linas Kleiza,2006,2013,8,7,1,409,8185,11.799999999999999,14.4,1.9777331901519406,376.0,SF,0,0,0,-2.9571428571428577,1.9428571428571426,13.599999999999998,-0.7,20.32857142857143,0.5272857142857142,21.0
knighbi01,Billy Knight,1980,1985,6,6,0,461,11045,16.55,19.9,2.785528076804588,800.0,SF,0,0,0,0.10000000000000002,4.683333333333333,28.099999999999998,7.1,22.416666666666668,0.5668333333333334,27.0
knighbr01,Brevin Knight,1998,2009,12,12,0,729,18176,14.308333333333335,18.0,2.613573011968269,928.0,PG,0,0,0,-0.15833333333333335,2.716666666666667,32.6,10.4,17.10833333333333,0.46858333333333335,22.0
knighne01,Negele Knight,1991,1995,5,5,0,276,4513,11.040000000000001,13.8,1.8084247288731703,631.0,PG,0,0,0,-3.1,0.8400000000000001,4.2,-1.0,19.84,0.4812,23.0
knightr01,Travis Knight,1997,2003,7,7,0,371,4566,9.214285714285714,14.1,4.493305678269324,256.0,C,0,0,0,-4.257142857142857,1.1142857142857143,7.800000000000001,-0.9999999999999999,15.057142857142859,0.4374285714285714,22.0
kofoeba01,Bart Kofoed,1988,1992,5,3,2,111,702,5.133333333333334,9.8,3.3806639716021603,176.0,SG,0,0,0,-5.3,0.03333333333333333,0.1,-0.5,13.366666666666667,0.44533333333333336,23.0
koncajo01,Jon Koncak,1986,1996,11,11,0,784,16409,9.80909090909091,13.0,1.8332556958266872,943.0,C,0,0,0,-1.2545454545454544,2.6454545454545455,29.1,3.3999999999999995,10.6,0.4993636363636364,22.0
kopicjo01,Joe Kopicki,1983,1985,3,3,0,118,1187,14.6,15.3,0.8524474568362947,201.0,PF,0,0,0,-0.4666666666666666,1.1666666666666665,3.4999999999999996,0.5,15.433333333333332,0.5856666666666667,22.0
korveky01,Kyle Korver,2004,2020,17,17,0,1232,31183,12.629411764705884,14.8,1.3795842109692724,882.0,SG,1,0,0,0.5647058823529412,4.323529411764706,73.5,20.8,16.452941176470585,0.6016470588235293,22.0
koufoko01,Kosta Koufos,2009,2019,11,11,0,686,11271,14.490909090909092,17.5,2.767491330512674,172.0,C,0,0,0,-2.0818181818181816,2.5636363636363635,28.2,1.8999999999999997,16.509090909090904,0.5352727272727273,19.0
kramejo01,Joel Kramer,1980,1983,4,4,0,246,2783,10.25,11.8,1.0712142642814275,458.0,C,0,0,0,-0.975,1.525,6.1,0.8,12.799999999999999,0.51,24.0
krstine01,Nenad Krstić,2005,2011,7,7,0,419,10547,13.37142857142857,16.9,2.3137565532603257,812.0,C,0,0,0,-2.757142857142857,3.0714285714285716,21.5,-1.5999999999999996,19.7,0.5275714285714286,21.0
krystla01,Larry Krystkowiak,1987,1995,9,8,1,420,9097,10.925,14.2,2.033316256758894,287.0,PF,0,0,0,-3.1875,1.9499999999999997,15.599999999999998,-1.5000000000000002,17.0,0.508625,22.0
kukocto01,Toni Kukoč,1994,2006,13,13,0,846,22212,16.892307692307693,20.4,2.595398750588474,1018.0,SF,0,0,0,2.5615384615384613,4.6,59.8,27.400000000000006,21.499999999999996,0.5283076923076923,25.0
kunneke01,Kevin Kunnert,1980,1982,3,3,0,94,1381,10.866666666666667,13.5,3.1752515210959618,237.0,C,0,0,0,-3.0,0.7000000000000001,2.1,-0.2,16.633333333333336,0.47500000000000003,28.0
kupchmi01,Mitch Kupchak,1980,1986,7,6,1,295,5029,11.950000000000001,16.6,3.2561480310329878,324.0,PF,0,0,0,-3.683333333333333,1.7166666666666668,10.3,-0.7000000000000001,19.21666666666667,0.5258333333333334,25.0
laceysa01,Sam Lacey,1980,1983,4,4,0,279,6542,10.575,14.9,3.6724480935746384,670.0,C,0,0,0,0.025000000000000022,2.525,10.1,5.4,14.200000000000001,0.47425,31.0
laettch01,Christian Laettner,1993,2005,13,13,0,868,25760,16.46923076923077,19.1,1.5968163592621105,337.0,PF,1,0,0,0.9461538461538462,4.992307692307692,64.9,19.400000000000002,20.053846153846152,0.5489230769230768,23.0
lafrera01,Raef LaFrentz,1999,2008,10,10,0,563,14545,15.24,18.9,3.348492197990015,291.0,C,0,0,0,-0.12999999999999998,3.95,39.5,9.799999999999999,17.400000000000002,0.5272,22.0
lagarto01,Tom LaGarde,1980,1982,3,3,0,212,4751,10.633333333333333,13.5,2.4115462996914565,909.0,C,0,0,0,-3.6,1.4666666666666668,4.4,-1.0,18.366666666666664,0.49833333333333335,24.0
laimbbi01,Bill Laimbeer,1981,1994,14,14,0,1068,33956,15.9,19.2,1.7246117575517441,248.0,C,4,0,0,1.2285714285714284,7.542857142857144,105.60000000000001,29.2,16.928571428571427,0.5520714285714285,23.0
lambejo01,John Lambert,1980,1982,3,3,0,183,2571,9.0,10.4,0.9933109617167563,483.0,PF,0,0,0,-3.8333333333333335,0.9333333333333335,2.8000000000000003,-0.9,15.1,0.45766666666666667,27.0
lampje01,Jeff Lamp,1982,1989,8,5,3,291,3471,10.5,13.2,2.3047776465420693,176.0,SF,0,0,0,-3.54,1.04,5.2,-0.5000000000000001,19.419999999999998,0.5054000000000001,22.0
landrca01,Carl Landry,2008,2016,9,9,0,513,11524,17.455555555555556,22.4,3.26125780476426,233.0,PF,0,0,0,-0.3888888888888889,3.9777777777777783,35.800000000000004,4.9,20.055555555555557,0.5953333333333334,24.0
landsma01,Mark Landsberger,1980,1984,5,5,0,295,4421,11.360000000000001,15.7,2.5780612870915225,335.0,PF,0,0,0,-3.84,1.6,8.0,-1.7000000000000002,14.9,0.4704,24.0
laneje01,Jerome Lane,1989,1993,5,5,0,218,3215,12.520000000000001,18.1,3.6438441239987207,149.0,PF,0,0,0,-3.3600000000000003,0.44000000000000006,2.2,-1.2,19.279999999999998,0.4244,22.0
langan01,Andrew Lang,1989,2000,12,12,0,737,15344,11.174999999999999,13.8,2.0478138750058967,244.0,C,0,0,0,-1.8583333333333334,2.3749999999999996,28.499999999999996,0.4999999999999999,13.683333333333335,0.5076666666666667,22.0
langdtr01,Trajan Langdon,2000,2002,3,3,0,119,1738,12.066666666666668,13.5,1.078064108586415,145.0,SG,0,0,0,-1.0,0.9666666666666667,2.9,0.4,18.0,0.5466666666666667,23.0
langhda01,Dan Langhi,2001,2003,3,3,0,133,1253,9.1,9.4,0.4242640687119287,241.0,SF,0,0,0,-4.833333333333333,0.10000000000000002,0.30000000000000004,-0.8,18.833333333333332,0.4163333333333333,23.0
laniebo01,Bob Lanier,1980,1984,5,5,0,315,8855,17.94,20.4,2.065526567246231,978.0,C,1,0,0,2.6,5.959999999999999,29.799999999999997,10.8,20.9,0.5804,31.0
larueru01,Rusty LaRue,1998,2002,5,4,1,98,1565,8.4,10.0,1.120267825120404,129.0,PG,0,0,0,-4.15,0.15000000000000002,0.6000000000000001,-0.7,18.575,0.45025,24.0
lawac01,Acie Law,2008,2011,4,4,0,188,2385,11.049999999999999,16.0,3.0516389039334255,234.0,PG,0,0,0,-3.275,0.4,1.6,-1.1,17.55,0.508,23.0
lawsoty01,Ty Lawson,2010,2017,8,8,0,551,16088,16.775,19.4,2.9460779012103533,1318.0,PG,0,0,0,1.0375,5.262500000000001,42.10000000000001,13.6,19.849999999999998,0.5535000000000001,22.0
leaveal01,Allen Leavell,1980,1989,10,10,0,700,16248,13.809999999999999,16.4,2.5800968974052116,536.0,PG,0,0,0,-0.21999999999999992,2.9799999999999995,29.799999999999997,9.799999999999999,19.02,0.5119,22.0
leckner01,Eric Leckner,1989,1997,9,8,1,449,5448,9.375,12.2,2.248193719411207,126.0,C,0,0,0,-5.9,0.7750000000000001,6.200000000000001,-4.699999999999999,16.2875,0.5511250000000001,22.0
leeco01,Courtney Lee,2009,2020,12,12,0,811,21938,11.958333333333336,13.8,1.0095034532988099,345.0,SG,0,0,0,-0.6666666666666666,3.2750000000000004,39.300000000000004,8.0,15.81666666666667,0.5515,23.0
leeda02,David Lee,2006,2017,12,12,0,829,24293,18.875,22.2,1.5674421839417232,903.0,PF,2,1,0,1.1000000000000003,6.325,75.9,19.199999999999996,19.975,0.5821666666666667,22.0
leeke01,Keith Lee,1986,1989,4,3,1,182,2907,12.200000000000001,13.8,1.2328828005937953,840.0,PF,0,0,0,-3.0,1.2666666666666666,3.8,-0.7000000000000001,19.0,0.49,23.0
leero01,Ron Lee,1980,1982,3,3,0,224,4463,9.966666666666667,10.3,0.24944382578492996,1167.0,PG,0,0,0,-0.7666666666666666,1.2666666666666668,3.8000000000000003,1.4,12.799999999999999,0.44533333333333336,27.0
legleti01,Tim Legler,1991,2000,10,8,2,310,5253,11.037500000000001,16.1,4.501093617111291,148.0,SG,0,0,0,-2.4,1.5375,12.3,2.8,16.9,0.526875,24.0
lenarvo01,Voshon Lenard,1996,2006,11,10,1,565,15349,13.63,15.9,1.3468852957843143,190.0,SG,0,0,0,-0.26,2.96,29.599999999999998,7.999999999999999,22.21,0.5216000000000001,22.0
lesji01,Jim Les,1989,1995,7,6,1,321,4222,11.950000000000001,14.7,2.370478151484773,169.0,PG,0,0,0,-1.2000000000000002,1.3333333333333333,8.0,1.6,14.283333333333331,0.5403333333333333,25.0
lestero01,Ronnie Lester,1982,1986,5,5,0,250,4959,11.66,13.8,2.5679563859224714,222.0,PG,0,0,0,-2.48,1.26,6.3,0.9000000000000001,18.119999999999997,0.5208,23.0
leverfa01,Fat Lever,1983,1994,12,10,2,752,23814,17.29,20.8,2.72266413646634,884.0,PG,2,1,0,2.97,6.119999999999999,61.199999999999996,32.1,19.470000000000002,0.48860000000000003,22.0
levincl01,Cliff Levingston,1983,1995,13,11,2,830,16962,13.4,15.5,1.4881348912465746,469.0,PF,0,0,0,-0.6909090909090909,4.018181818181818,44.199999999999996,7.699999999999999,15.118181818181817,0.5390909090909091,22.0
lewisqu01,Quincy Lewis,2000,2002,3,3,0,159,1853,6.8999999999999995,7.1,0.21602468994692872,402.0,SG,0,0,0,-4.8,0.2333333333333333,0.7,-1.4000000000000001,17.633333333333333,0.4613333333333333,22.0
lewisra02,Rashard Lewis,1999,2014,16,16,0,1049,33541,15.10625,20.7,4.316895404975663,145.0,SF,2,0,0,0.6437500000000002,5.68125,90.9,33.0,20.549999999999997,0.544125,19.0
lewisre01,Reggie Lewis,1988,1993,6,6,0,450,14676,16.700000000000003,17.9,1.2083045973594568,405.0,SG,1,0,0,0.6499999999999999,6.483333333333334,38.900000000000006,12.4,23.71666666666667,0.5336666666666666,22.0
liberma01,Marcus Liberty,1991,1994,4,4,0,267,4568,11.25,14.1,2.2896506283710623,285.0,SF,0,0,0,-3.6,1.0,4.0,-0.7,21.175,0.45025,22.0
lichtto01,Todd Lichti,1990,1994,5,5,0,237,4240,12.739999999999998,14.5,1.3807244475274565,126.0,SG,0,0,0,-2.5200000000000005,1.1,5.5,-0.49999999999999994,19.6,0.5067999999999999,23.0
linje01,Jeremy Lin,2011,2019,9,8,1,480,12218,15.75,19.9,2.284184756100083,285.0,PG,0,0,0,0.575,2.925,23.4,6.199999999999999,22.175,0.539625,22.0
listeal01,Alton Lister,1982,1997,16,14,2,953,18965,11.62142857142857,16.4,2.9909813419269438,174.0,C,0,0,0,-2.4142857142857146,2.6071428571428568,36.49999999999999,3.1000000000000005,14.94285714285714,0.5283571428571427,23.0
livinra01,Randy Livingston,1997,2005,9,4,5,203,2684,11.25,13.3,1.8364367672206956,176.0,PG,0,0,0,-1.65,0.6,2.4,-0.10000000000000003,16.95,0.46225,21.0
livinsh01,Shaun Livingston,2005,2019,15,14,1,833,17188,12.292857142857143,14.5,1.45379517407483,231.0,PG,0,0,0,-1.2357142857142858,2.1357142857142857,29.900000000000002,4.4,15.557142857142853,0.5315,19.0
lloydle01,Lewis Lloyd,1983,1990,8,6,2,388,9406,15.616666666666667,17.7,1.9726603582190447,123.0,SG,0,0,0,-0.2333333333333334,3.3000000000000003,19.8,6.6000000000000005,23.25,0.5619999999999999,23.0
lloydsc01,Scott Lloyd,1981,1983,3,3,0,161,3439,8.766666666666667,11.1,2.15612821717283,206.0,C,0,0,0,-3.6666666666666665,0.39999999999999997,1.2,-1.9,14.1,0.45566666666666666,28.0
loderke01,Kevin Loder,1982,1984,3,3,0,148,2094,11.1,12.9,1.3952299690970902,137.0,SF,0,0,0,-1.9666666666666668,0.8333333333333334,2.5,0.2,18.833333333333332,0.4963333333333333,22.0
lohaubr01,Brad Lohaus,1988,1998,11,10,1,656,10378,11.44,15.0,2.6963679274164347,102.0,PF,0,0,0,-1.02,1.5299999999999998,15.299999999999999,3.4999999999999996,16.93,0.5114,23.0
longgr01,Grant Long,1989,2003,15,15,0,1003,28514,12.426666666666666,16.2,2.943120037571617,488.0,PF,0,0,0,-0.98,4.006666666666667,60.1,10.2,15.180000000000001,0.5231333333333333,22.0
longjo01,John Long,1980,1997,18,13,5,811,20182,13.323076923076922,17.4,2.6027068294828526,256.0,SG,0,0,0,-1.6615384615384614,2.1923076923076925,28.5,3.6999999999999997,22.65384615384615,0.5081538461538462,23.0
longllu01,Luc Longley,1992,2001,10,10,0,567,12006,11.139999999999999,13.5,2.9299146745255227,301.0,C,0,0,0,-3.1,1.7500000000000004,17.500000000000004,-1.9000000000000001,18.02,0.49470000000000003,23.0
lopezbr01,Brook Lopez,2009,2026,18,18,0,1180,35157,18.438888888888886,25.4,3.694912251083897,136.0,C,1,0,0,1.1277777777777778,5.25,94.5,28.5,22.666666666666668,0.5782222222222222,20.0
lopezfe01,Felipe López,1999,2002,4,4,0,249,4145,11.0,12.5,1.8668154702594473,581.0,SG,0,0,0,-2.9,0.7749999999999999,3.0999999999999996,-0.5,18.875,0.48575,24.0
lopezro01,Robin Lopez,2009,2023,15,15,0,992,20937,15.059999999999997,18.9,2.4584005640524356,299.0,C,0,0,0,-1.6866666666666668,3.2933333333333334,49.4,4.700000000000002,17.533333333333335,0.5799333333333334,20.0
loveke01,Kevin Love,2009,2026,18,18,0,989,28118,19.41111111111111,26.9,3.5546352975749045,251.0,PF,5,2,0,2.416666666666667,5.338888888888889,96.1,36.5,23.84444444444445,0.5616666666666665,20.0
lowesi01,Sidney Lowe,1984,1990,7,4,3,193,3422,11.05,13.7,1.9981241202688085,190.0,PG,0,0,0,-1.0,1.0,4.0,0.3000000000000001,9.475,0.43000000000000005,24.0
lowryky01,Kyle Lowry,2007,2026,20,20,0,1187,36798,15.985,22.9,4.695133118453619,118.0,PG,6,1,0,1.7600000000000002,5.615,112.3,43.0,19.330000000000002,0.55255,20.0
lucasjo01,John Lucas,1980,1990,11,11,0,682,16997,15.727272727272727,19.4,2.3882633131404423,386.0,PG,0,0,0,1.3909090909090909,3.2545454545454544,35.8,14.300000000000002,19.09090909090909,0.5042727272727273,26.0
lucasjo02,John Lucas III,2006,2015,10,6,4,242,2927,11.133333333333333,16.3,3.6604492741860106,107.0,PG,0,0,0,-1.9333333333333336,0.5666666666666668,3.4000000000000004,0.6,20.78333333333333,0.4546666666666666,23.0
lucasma01,Maurice Lucas,1980,1988,9,9,0,639,17343,15.066666666666666,18.1,1.9658190263715642,1120.0,PF,1,0,0,-0.9888888888888887,4.222222222222222,38.0,5.5,21.1,0.5264444444444445,27.0
luety01,Tyronn Lue,1999,2009,11,11,0,554,12564,12.318181818181818,15.5,1.9234524744551404,146.0,PG,0,0,0,-1.9636363636363632,1.781818181818182,19.6,0.7,18.19090909090909,0.5334545454545454,21.0
lynchge01,George Lynch,1994,2005,12,12,0,774,17683,12.541666666666666,16.8,2.645895668557037,893.0,SF,0,0,0,-0.725,2.6749999999999994,32.099999999999994,7.4,15.491666666666667,0.47941666666666677,23.0
maccuto01,Todd MacCulloch,2000,2003,4,4,0,223,3439,16.750000000000004,18.3,1.3369741957120935,528.0,C,0,0,0,0.09999999999999998,3.0,12.0,2.0999999999999996,17.7,0.5685,24.0
mackol01,Ollie Mack,1980,1982,3,3,0,128,2513,10.533333333333333,12.8,2.0171487027209696,150.0,SG,0,0,0,-2.233333333333333,0.8333333333333334,2.5,0.30000000000000004,17.266666666666666,0.4543333333333333,22.0
macksa01,Sam Mack,1993,2002,10,7,3,259,5028,10.842857142857142,15.4,3.8710859099804256,159.0,SF,0,0,0,-2.7142857142857144,1.042857142857143,7.3,0.49999999999999994,19.61428571428571,0.49657142857142855,22.0
macledo01,Don MacLean,1993,2000,8,7,1,319,6679,13.085714285714287,17.8,3.8849263907086438,143.0,PF,0,0,0,-3.885714285714286,1.3285714285714285,9.299999999999999,-0.8999999999999999,24.47142857142857,0.4918571428571428,23.0
maconma01,Mark Macon,1992,1996,5,5,0,251,5018,9.42,12.5,1.6216041440499587,287.0,SG,0,0,0,-3.12,0.059999999999999984,0.29999999999999993,-2.1999999999999997,18.440000000000005,0.44939999999999997,22.0
macyky01,Kyle Macy,1981,1987,7,7,0,551,14246,13.9,16.1,1.5278369396914433,1250.0,PG,0,0,0,0.6142857142857141,5.142857142857143,36.0,9.6,15.542857142857143,0.5565714285714286,23.0
madsema01,Mark Madsen,2001,2009,9,9,0,453,5335,6.377777777777777,12.7,4.091937269470775,116.0,C,0,0,0,-5.411111111111111,0.9111111111111112,8.200000000000001,-2.9000000000000004,9.866666666666667,0.42900000000000005,25.0
maggeco01,Corey Maggette,2000,2013,14,14,0,827,23358,16.842857142857145,20.3,3.273206004977445,257.0,SF,0,0,0,-0.5142857142857142,4.442857142857142,62.199999999999996,13.3,25.29285714285714,0.5669285714285716,20.0
magloja01,Jamaal Magloire,2001,2012,12,12,0,680,14621,11.366666666666665,18.8,4.874480029249844,158.0,C,1,0,0,-3.9166666666666674,2.308333333333334,27.700000000000006,-3.0,16.14166666666667,0.5016666666666666,22.0
mahinia01,Ian Mahinmi,2010,2020,11,11,0,618,10353,13.590909090909092,21.6,3.112279067136419,165.0,C,0,0,0,-2.0909090909090904,2.3454545454545452,25.799999999999997,0.10000000000000014,15.436363636363636,0.5753636363636363,23.0
mahorri01,Rick Mahorn,1981,1999,19,18,1,1117,25779,10.422222222222224,13.9,2.9043177733152863,127.0,PF,0,0,0,-2.488888888888889,2.8666666666666663,51.599999999999994,4.5,13.988888888888889,0.5121666666666667,22.0
majerda01,Dan Majerle,1989,2002,14,14,0,955,30206,13.25,17.8,2.49162884188522,1180.0,SG,3,0,0,1.7499999999999998,5.599999999999999,78.39999999999998,29.800000000000004,15.62142857142857,0.5294285714285715,23.0
malonje01,Jeff Malone,1984,1996,13,13,0,905,29660,14.792307692307691,18.5,2.4609133821726052,510.0,SG,2,0,0,-1.7307692307692308,4.1692307692307695,54.2,3.9,24.60769230769231,0.5291538461538463,22.0
malonka01,Karl Malone,1986,2004,19,19,0,1476,54852,23.642105263157898,28.9,3.830805300726932,1373.0,PF,14,14,9,5.021052631578947,12.34736842105263,234.6,99.10000000000001,29.115789473684213,0.5735263157894737,22.0
malonma01,Matt Maloney,1997,2003,7,6,1,295,7470,9.0,12.3,3.202603107889997,103.0,PG,0,0,0,-2.6166666666666667,1.5833333333333333,9.5,1.4000000000000004,14.200000000000001,0.4795,25.0
malonmo01,Moses Malone,1980,1995,16,16,0,1106,37068,21.1375,26.8,3.4876344060121904,104.0,C,10,7,4,0.8375,8.6375,138.2,34.8,25.256249999999998,0.5534374999999999,24.0
mannida01,Danny Manning,1989,2002,14,14,0,883,24202,16.021428571428572,19.8,2.8680950799712175,552.0,PF,2,0,0,0.3571428571428572,3.9214285714285717,54.900000000000006,18.300000000000004,22.39285714285714,0.5409999999999999,22.0
mannipa01,Pace Mannion,1984,1988,5,5,0,216,2125,9.64,12.5,1.735050431543706,190.0,SF,0,0,0,-1.6800000000000002,0.32,1.6,-0.1,16.46,0.4554,23.0
marbust01,Stephon Marbury,1997,2009,13,13,0,846,31891,17.469230769230773,22.7,4.6207532878033595,414.0,PG,2,2,0,1.1153846153846154,5.96923076923077,77.60000000000001,30.700000000000006,24.584615384615386,0.5168461538461538,19.0
marcisa01,Šarūnas Marčiulionis,1990,1997,8,7,1,363,8123,15.714285714285714,20.4,3.6470843820503958,255.0,SG,0,0,0,-0.1857142857142857,2.8714285714285714,20.1,4.7,23.842857142857138,0.582,25.0
mariosh01,Shawn Marion,2000,2015,16,16,0,1163,40097,18.112499999999997,23.6,3.2982713275290134,1101.0,SF,4,2,0,2.2875,7.8125,125.0,47.6,19.8125,0.5373749999999999,21.0
marksse01,Sean Marks,2002,2011,10,7,3,230,2275,9.92857142857143,17.9,4.8939362730728275,130.0,C,0,0,0,-4.642857142857143,0.35714285714285715,2.5,-1.5,17.628571428571426,0.4841428571428571,26.0
marshdo01,Donyell Marshall,1995,2009,15,15,0,957,25027,16.26666666666667,19.9,2.982541794435671,189.0,PF,0,0,0,1.0666666666666667,3.9266666666666663,58.89999999999999,19.799999999999997,20.566666666666666,0.5187333333333334,21.0
marshdo02,Donny Marshall,1996,2002,7,3,4,119,919,9.1,10.5,1.1430952132988164,118.0,SF,0,0,0,-4.166666666666667,0.3333333333333333,1.0,-0.30000000000000004,18.833333333333332,0.44799999999999995,23.0
martica01,Cartier Martin,2009,2015,7,7,0,243,3351,9.285714285714286,12.8,3.3900815714705876,198.0,SF,0,0,0,-2.7857142857142856,0.5428571428571428,3.8,-0.1,17.285714285714285,0.4934285714285714,24.0
martida01,Darrick Martin,1995,2008,14,12,2,514,9165,11.158333333333337,17.0,3.421125139807403,141.0,PG,0,0,0,-3.100000000000001,0.8166666666666668,9.8,-1.1,19.908333333333335,0.46466666666666673,23.0
martike01,Kenyon Martin,2001,2015,15,14,1,757,23134,14.25,18.7,2.4907686707979466,104.0,PF,1,0,0,-0.21428571428571427,3.457142857142858,48.40000000000001,12.200000000000001,18.29285714285714,0.5097857142857143,23.0
martike02,Kevin Martin,2005,2016,12,12,0,714,21559,16.599999999999998,21.4,3.578873193245792,455.0,SG,0,0,0,0.2999999999999999,5.108333333333333,61.300000000000004,16.099999999999998,23.758333333333336,0.5705833333333333,21.0
mashbja01,Jamal Mashburn,1994,2004,11,11,0,611,22762,15.381818181818181,18.0,1.7314304027795695,669.0,SF,1,1,0,0.027272727272727296,3.972727272727273,43.7,13.5,26.0,0.5009999999999999,21.0
masonan01,Anthony Mason,1990,2003,14,12,2,882,30605,13.658333333333337,18.9,3.1857647782317855,108.0,PF,1,1,0,0.1416666666666667,7.366666666666667,88.4,23.1,15.466666666666667,0.5464166666666668,23.0
masonde01,Desmond Mason,2001,2009,9,9,0,643,19641,12.11111111111111,15.7,2.7738639093607893,1064.0,SF,0,0,0,-2.6555555555555554,2.5777777777777775,23.2,-2.0,19.566666666666666,0.5026666666666668,23.0
masonro01,Roger Mason,2003,2014,12,10,2,518,9147,9.510000000000002,13.8,2.273521497589148,113.0,SG,0,0,0,-2.38,1.29,12.9,1.6000000000000003,16.69,0.5066,22.0
masseto01,Tony Massenburg,1991,2005,15,12,3,683,12291,12.158333333333333,16.3,2.5437696218189436,109.0,PF,0,0,0,-4.458333333333333,1.3,15.6,-7.5,18.291666666666664,0.516,23.0
matthwe01,Wes Matthews,1981,1988,8,8,0,465,9305,12.675,15.5,1.14755174175285,388.0,PG,0,0,0,-1.6875,1.375,11.0,1.8,19.65,0.5198750000000001,21.0
matthwe02,Wesley Matthews,2010,2024,15,15,0,986,28579,11.313333333333333,16.1,3.191210150118952,413.0,SG,0,0,0,-0.7066666666666667,3.700000000000001,55.500000000000014,12.7,16.206666666666667,0.5495333333333333,23.0
maxieja01,Jason Maxiell,2006,2015,10,10,0,618,11379,11.98,16.7,2.9562814480356905,159.0,PF,0,0,0,-3.3,2.03,20.299999999999997,-1.6,16.240000000000002,0.5014,22.0
maxwece01,Cedric Maxwell,1980,1988,9,9,0,683,19587,15.333333333333334,19.0,1.9607254893136992,848.0,SF,0,0,0,1.222222222222222,6.966666666666667,62.7,17.099999999999998,16.555555555555557,0.6177777777777778,24.0
maxweve01,Vernon Maxwell,1989,2001,13,13,0,855,24309,12.215384615384615,14.1,1.7767066135219243,636.0,SG,0,0,0,-1.5000000000000002,2.115384615384616,27.500000000000004,5.2,22.476923076923075,0.49346153846153845,23.0
